iter	TotalF1	Logloss
105	0.7199746922	0.5259258561
106	0.7202275664	0.5256838335
107	0.7202471456	0.5255506199
108	0.7203659116	0.5254057861
109	0.7205032212	0.5251539266
110	0.7205722491	0.5249791258
111	0.7207447443	0.5248485109
112	0.7209153004	0.5247269988
113	0.7208365269	0.5245837926
114	0.7210468589	0.5243199309
115	0.7211034661	0.5242160313
116	0.7211622719	0.5240620754
117	0.7212813024	0.5239569762
118	0.7213697317	0.5238098634
119	0.721511063	0.5237040431
120	0.7216768327	0.5235402062
121	0.7216902511	0.5234138595
122	0.7217775104	0.523326485
123	0.7218058641	0.5232355113
124	0.7218737268	0.5231012367
125	0.7218910157	0.5229838555
126	0.7219004857	0.5228869857
127	0.7219716143	0.5227811707
128	0.7221753617	0.5225306938
129	0.7223042843	0.522357595
130	0.722395597	0.5222347562
131	0.7225044202	0.5221446689
132	0.7225962095	0.5219672124
133	0.7226589343	0.5218835811
134	0.7226985716	0.5217816324
135	0.7227819764	0.5217002262
136	0.7228670911	0.5216099873
137	0.7230074303	0.521497775
138	0.7231735858	0.5213191566
139	0.7232209149	0.5212527826
140	0.7232844516	0.5211669471
141	0.723366352	0.5210528478
142	0.7234328598	0.5209047344
143	0.723484117	0.5208252717
144	0.7235478591	0.5206543468
145	0.7236592322	0.5206098937
146	0.7236327491	0.5205378875
147	0.7236811053	0.5204791879
148	0.7237023672	0.5203816765
149	0.7237774323	0.5203053141
150	0.7238620267	0.5201403684
151	0.7240221223	0.5199999873
152	0.7240862736	0.519834527
153	0.724211487	0.5196732687
154	0.7243248986	0.5195946613
155	0.7243492384	0.5195360339
156	0.7244247129	0.5194676985
157	0.7244402838	0.5194216272
158	0.7245376858	0.5192626019
159	0.724668254	0.5191155171
160	0.7247261719	0.519037525
161	0.7247900023	0.518960992
162	0.7248386318	0.5188971224
163	0.7250103852	0.5187531763
164	0.7250664087	0.5186088721
165	0.7250406221	0.5185544889
166	0.725172061	0.5184408222
167	0.7251795085	0.5183662496
168	0.7253520853	0.5182362318
169	0.7254615111	0.5181777144
170	0.7255018711	0.51813632
171	0.7255542836	0.5181036506
172	0.7255921316	0.5180092926
173	0.725537309	0.5179744147
174	0.7257085972	0.5178964093
175	0.7257096348	0.5178495519
176	0.7257264869	0.5177998606
177	0.725839536	0.5176712422
178	0.7258740607	0.517617049
179	0.7259533353	0.5174959124
180	0.7260707494	0.5173957698
181	0.726052288	0.5173406743
182	0.7261530191	0.5172264699
183	0.7261257217	0.5171805117
184	0.7262296225	0.5171263063
185	0.7262601487	0.5170461332
186	0.7263223441	0.5169980634
187	0.7263353437	0.516954459
188	0.7263981721	0.5168277567
189	0.7264330577	0.5167621099
190	0.7264741449	0.5167231964
191	0.7265148469	0.5166691287
192	0.7265832254	0.5165760345
193	0.7266592629	0.5165033815
194	0.7266919721	0.5164100499
195	0.7268252057	0.5163272241
196	0.7268552157	0.5162766645
197	0.7269819289	0.5161686424
198	0.727040481	0.5161233197
199	0.7271088976	0.5160613928
200	0.7271588377	0.5160258567
201	0.727178011	0.5159947365
202	0.7272752412	0.5159570505
203	0.7272650969	0.515936874
204	0.7273133747	0.515854296
205	0.7273708478	0.5158186224
206	0.7274128943	0.5157837483
207	0.7274831194	0.5157381896
208	0.7275114417	0.5156450609
209	0.7276076529	0.5156123295
210	0.727649197	0.5155743176
211	0.7276670452	0.5155458039
212	0.7276777849	0.515502326
213	0.7277799621	0.5154501725
214	0.7278655434	0.5154147721
215	0.7279386588	0.5153197952
216	0.7279804695	0.5152938011
217	0.7279333815	0.515214864
218	0.7280420782	0.515163134
219	0.7280946779	0.5151170038
220	0.7281865565	0.5150575964
221	0.7282250969	0.5150005966
222	0.7282275935	0.5149765724
223	0.728273557	0.5148950894
224	0.7283360466	0.514863827
225	0.7283746307	0.5148360892
226	0.7283850841	0.5148016991
227	0.7284845908	0.5147339242
228	0.7285804407	0.5146858886
229	0.7285981479	0.5146351445
230	0.7286321367	0.5146027232
231	0.7286297926	0.5145706799
232	0.7286926827	0.5145133144
233	0.7286382567	0.5144560157
234	0.7287347346	0.5144178428
235	0.7287110221	0.5143828062
236	0.7287690872	0.5143071863
237	0.7288501664	0.5142628825
238	0.7288630765	0.5141999408
239	0.7289406593	0.5141743756
240	0.7289832219	0.5141226629
241	0.7290017145	0.514081991
242	0.729006922	0.5140412263
243	0.7290299662	0.5140188863
244	0.7290464902	0.5139914367
245	0.7291761395	0.5139134141
246	0.7292098384	0.513888172
247	0.7292447874	0.5138461589
248	0.7292554368	0.5137901429
249	0.7293149267	0.5137652885
250	0.7293121683	0.5137261236
251	0.729350714	0.5136901172
252	0.7293875088	0.5136447972
253	0.7293806614	0.5136126185
254	0.7294298475	0.5135921463
255	0.7294550069	0.5135584334
256	0.7294962067	0.5135028373
257	0.7296026415	0.5134425099
258	0.7295867896	0.5134145372
259	0.7296085983	0.5134038871
260	0.7296547767	0.5133584169
261	0.7296447148	0.5133306219
262	0.7296755971	0.5132731038
263	0.7297387268	0.5132216807
264	0.7297767099	0.5131922623
265	0.7297685154	0.513131941
266	0.7297409426	0.5131058699
267	0.7297830011	0.5130828563
268	0.729842518	0.5130408612
269	0.7298723016	0.5129771856
270	0.7299130936	0.5129438054
271	0.7299776614	0.5128881618
272	0.7300513903	0.5128453161
273	0.730077019	0.5127801501
274	0.7300761606	0.5127454779
275	0.7300600679	0.5127265699
276	0.7300718245	0.512708034
277	0.7301366808	0.5126888486
278	0.7301852467	0.5126802052
279	0.7302464326	0.5126367225
280	0.7302635835	0.5126186571
281	0.7303648527	0.5125663541
282	0.7303939479	0.5125454009
283	0.7304075227	0.5124818331
284	0.7304455741	0.5124591658
285	0.7304677455	0.5124130055
286	0.7304629001	0.5123846073
287	0.7305488923	0.5123589116
288	0.7305590368	0.5123299456
289	0.7305311533	0.5123112309
290	0.7305995569	0.5122609878
291	0.7306693181	0.5122288082
292	0.7307353317	0.5121746579
293	0.7307465865	0.5121531095
294	0.7307823186	0.5120994534
295	0.7308007455	0.5120436034
296	0.7308409955	0.5120209573
297	0.7307917916	0.5120104639
298	0.7308177212	0.5120009726
299	0.7308296598	0.5119873517
300	0.7308472085	0.5119483146
301	0.7308931002	0.5118981077
302	0.7309300396	0.5118409754
303	0.7309538337	0.5118145132
304	0.7309852093	0.5117672385
305	0.7309905716	0.5117421919
306	0.7310109313	0.5117273806
307	0.7310302867	0.5116976286
308	0.7310631851	0.511657301
309	0.7310615037	0.5116341672
310	0.7310981397	0.5116247186
311	0.7311141143	0.5116017055
312	0.7311184038	0.5115572752
313	0.7311229147	0.5115348998
314	0.731139429	0.5115046014
315	0.7311393558	0.5114857938
316	0.7311316807	0.5114481179
317	0.7311391001	0.5114387285
318	0.7311512421	0.5114253291
319	0.731164003	0.5114036431
320	0.7312295982	0.5113815585
321	0.7312368791	0.5113560702
322	0.7312713373	0.5113286323
323	0.731261005	0.5112789335
324	0.7312759109	0.5112565339
325	0.7312685594	0.5112399553
326	0.7312442851	0.5112012474
327	0.731260977	0.511185002
328	0.7313456932	0.511147694
329	0.7313391	0.5111216187
330	0.7313568535	0.5110998452
331	0.7313917923	0.5110708543
332	0.7314481628	0.511033398
333	0.7313812647	0.5109997652
334	0.7314340222	0.5109635351
335	0.7314972417	0.5109419254
336	0.7314838624	0.5108951872
337	0.7315130277	0.5108667742
338	0.7315056089	0.5108297772
339	0.7315795847	0.5108049152
340	0.7316119485	0.5107714444
341	0.7316408053	0.5107312988
342	0.7316909131	0.510687419
343	0.7316679556	0.5106713832
344	0.7316837721	0.5106588176
345	0.7317128498	0.5106437805
346	0.7317180479	0.510619652
347	0.7317887595	0.5105605558
348	0.7318333724	0.5105384024
349	0.7319166396	0.5105008254
350	0.73190473	0.5104730437
351	0.7319261251	0.5104320198
352	0.7320064147	0.5104016094
353	0.7320212513	0.5103829569
354	0.7320836744	0.5103663642
355	0.7320786234	0.5103582828
356	0.7320764512	0.5103341488
357	0.7321314036	0.5103112306
358	0.7321506338	0.5102842383
359	0.7321418935	0.5102510724
360	0.7321492645	0.5102202903
361	0.7320882136	0.5101869749
362	0.732168495	0.5101583553
363	0.7321926784	0.5101354156
364	0.7321978302	0.5101242526
365	0.7322573535	0.5101014192
366	0.7322544216	0.510081102
367	0.7322708111	0.5100655783
368	0.7322828007	0.5100302339
369	0.7323124722	0.5100000514
370	0.7323547588	0.5099719484
371	0.7323785639	0.5099568599
372	0.7323674579	0.5099335334
373	0.7324025724	0.509888391
374	0.7324539019	0.509864807
375	0.7324746872	0.5098351955
376	0.7325393788	0.5098151718
377	0.7325611728	0.509790378
378	0.7326048897	0.5097677871
379	0.7327206347	0.5097381208
380	0.7327214219	0.509720731
381	0.7327794304	0.509706069
382	0.732808383	0.5096887715
383	0.7328001801	0.5096708758
384	0.7328009319	0.5096439799
385	0.7328276626	0.509618038
386	0.7328432828	0.5095860932
387	0.7328425638	0.5095642639
388	0.7328975577	0.5095369705
389	0.732881971	0.5095203925
390	0.7328984022	0.5095024906
391	0.7329193042	0.509483108
392	0.7329230862	0.5094601147
393	0.7329528697	0.5094369036
394	0.7329528976	0.5094228875
395	0.7330004012	0.5094134616
396	0.7330033188	0.5093987326
397	0.7330457611	0.509375835
398	0.7330717344	0.5093323409
399	0.7330718106	0.5093114829
400	0.7330813999	0.5092910203
401	0.7331394351	0.5092450192
402	0.7331364161	0.5092186052
403	0.7331394115	0.509208367
404	0.7332121782	0.5091757077
405	0.7332262865	0.5091477407
406	0.7333012504	0.5091205896
407	0.7333332052	0.5091056222
408	0.7333665929	0.5090461456
409	0.7334171162	0.5090091492
410	0.7334765791	0.5089931653
411	0.7334981335	0.5089783709
412	0.7335018501	0.5089604345
413	0.7334691791	0.508918982
414	0.7334914301	0.5088888914
415	0.7335204164	0.5088793861
416	0.7335137459	0.5088658538
417	0.733527071	0.5088437135
418	0.7335834374	0.5088081224
419	0.7335686189	0.5087852961
420	0.7335760667	0.5087520214
421	0.7336273116	0.5087265977
422	0.7336496153	0.508709728
423	0.7336406943	0.5086939929
424	0.733702303	0.5086619829
425	0.7337186613	0.5086223033
426	0.7337193952	0.5086023546
427	0.7337646725	0.5085774716
428	0.7337735786	0.5085513174
429	0.7337691205	0.5085276764
430	0.7338247704	0.5085082425
431	0.7338618974	0.5084883878
432	0.7339078613	0.5084672698
433	0.7339479371	0.5084456334
434	0.7339427371	0.5084283847
435	0.7339449763	0.5084157253
436	0.7339991181	0.5083975846
437	0.7339612902	0.5083734499
438	0.733944225	0.5083562788
439	0.7339931955	0.5083244775
440	0.7340124906	0.5083038785
441	0.7339850543	0.5082919253
442	0.7340288469	0.5082662751
443	0.7340429325	0.5082487299
444	0.7340488675	0.5082297688
445	0.734062219	0.5082130049
446	0.7340444228	0.5082030848
447	0.7340652104	0.5081838598
448	0.7340852347	0.5081702905
449	0.7340318413	0.5081558119
450	0.734097847	0.5081284057
451	0.7341267746	0.5081044715
452	0.734134935	0.5080802748
453	0.7341327104	0.5080551712
454	0.7342216965	0.5080387027
455	0.7342187286	0.5080205672
456	0.7342135376	0.5080011156
457	0.7341883257	0.5079763324
458	0.7342721196	0.5079521735
459	0.7342580311	0.507927936
460	0.7342832422	0.5079046384
461	0.7343128961	0.5078798065
462	0.7342817515	0.5078661326
463	0.7343277241	0.5078420993
464	0.7343336552	0.5078223982
465	0.7344018747	0.5078019205
466	0.7343937185	0.5077783526
467	0.7344063253	0.5077674318
468	0.7344211523	0.5077527269
469	0.7344078104	0.5077382275
470	0.7344256029	0.507714758
471	0.7344300483	0.5076925668
472	0.7344433894	0.5076821098
473	0.7344582093	0.5076662255
474	0.734436695	0.5076443885
475	0.7344552176	0.50762226
476	0.7345493486	0.5075904512
477	0.7345137481	0.5075694095
478	0.7345426627	0.5075499902
479	0.7345515742	0.5075316813
480	0.7345797595	0.5075021275
481	0.7345864365	0.5074848613
482	0.7345901307	0.5074711901
483	0.7346323903	0.5074410918
484	0.7346561442	0.5074142841
485	0.7346390957	0.5074034889
486	0.7346531606	0.5073854558
487	0.7346783728	0.5073692333
488	0.7347280487	0.5073530557
489	0.7346820857	0.50733665
490	0.7346361031	0.5073204105
491	0.7346116299	0.5073104838
492	0.7346649764	0.5073007758
493	0.7346538364	0.5072859232
494	0.7347175537	0.5072541108
495	0.7347361116	0.5072437945
496	0.7347538814	0.5072357398
497	0.7347227177	0.5072161084
498	0.7347983069	0.507186344
499	0.7348271878	0.5071689915
500	0.7348353403	0.5071532012
501	0.7348635132	0.5071381139
502	0.7349271752	0.5071130268
503	0.734893061	0.5070890611
504	0.7349049461	0.5070783001
505	0.7349167623	0.50706113
506	0.7349551802	0.5070491263
507	0.7349877426	0.5070220589
508	0.7350070258	0.5070065072
509	0.7349803478	0.5069877343
510	0.734992216	0.5069736297
511	0.7350121937	0.5069605577
512	0.7350551717	0.5069477614
513	0.7350099038	0.5069362787
514	0.7350254251	0.5069203322
515	0.7350424594	0.5069007642
516	0.7350720038	0.5068802119
517	0.7351031789	0.5068604027
518	0.7351646282	0.506845673
519	0.7351535183	0.5068323026
520	0.7351853043	0.5068130607
521	0.7351807989	0.5067913554
522	0.7351993485	0.5067752085
523	0.7352178984	0.5067588157
524	0.7352675486	0.5067443333
525	0.7352067633	0.5067259096
526	0.7352156713	0.5067031994
527	0.7352201254	0.5066901414
528	0.7352608674	0.506668811
529	0.7352430772	0.5066616157
530	0.7352379157	0.5066434927
531	0.7352468239	0.5066261483
532	0.7352876449	0.5066085907
533	0.7352927804	0.5065949293
534	0.7352616009	0.5065801737
535	0.7352956057	0.5065456799
536	0.7353015264	0.5065294365
537	0.7353126346	0.5065160699
538	0.7353393051	0.5064975198
539	0.7353007933	0.5064895403
540	0.7353474244	0.50646356
541	0.7353378109	0.5064581334
542	0.7353296349	0.5064439147
543	0.7353148618	0.5064354219
544	0.7353206685	0.5064120206
545	0.7353257975	0.5063977581
546	0.7353517335	0.5063836038
547	0.7353688489	0.5063591496
548	0.7353399811	0.5063478914
549	0.7353881034	0.5063344526
550	0.7353814509	0.5063269881
551	0.7353799266	0.5063147234
552	0.7353909735	0.5062963128
553	0.7354732665	0.5062716391
554	0.7354999035	0.5062592282
555	0.7355065861	0.5062510355
556	0.7355049954	0.5062404966
557	0.7355227517	0.506221935
558	0.7355551695	0.5062104295
559	0.7355610532	0.5061997953
560	0.7355669709	0.5061883932
561	0.7355521765	0.5061751772
562	0.7355943309	0.5061542845
563	0.7356350209	0.5061405751
564	0.7356379795	0.5061355895
565	0.7356238456	0.5061229411
566	0.7356415228	0.5061089483
567	0.7356444439	0.5060928772
568	0.7356318065	0.5060796178
569	0.7356347647	0.5060646194
570	0.7356806714	0.5060506859
571	0.7357139772	0.5060324029
572	0.735731607	0.5060198134
573	0.7357789684	0.5060059639
574	0.7358026282	0.5059886233
575	0.7358535894	0.5059703931
576	0.7358425314	0.5059570379
577	0.7358668752	0.5059468156
578	0.7359165011	0.5059335597
579	0.7359201865	0.5059105873
580	0.7359467984	0.5059021661
581	0.7359416565	0.5058910612
582	0.7359260135	0.5058818388
583	0.7359741373	0.5058633597
584	0.7359852359	0.5058588018
585	0.735974093	0.5058537215
586	0.7359926052	0.5058255256
587	0.7359941503	0.5058148426
588	0.736025262	0.5058044687
589	0.7360112511	0.5057927999
590	0.7359941503	0.5057723806
591	0.7360038812	0.5057638531
592	0.7360497325	0.5057538115
593	0.7360445472	0.5057389995
594	0.7360964454	0.5057211729
595	0.7361326517	0.5057022963
596	0.736158578	0.5056898798
597	0.7361400658	0.5056737976
598	0.7361518915	0.5056491218
599	0.7361830029	0.5056376457
600	0.7361696761	0.5056311494
601	0.7361956023	0.5056200506
602	0.7361631273	0.5056087058
603	0.7361622157	0.5055973993
604	0.7361119107	0.5055718633
605	0.7361236906	0.5055634002
606	0.736130377	0.5055529174
607	0.736137791	0.5055306576
608	0.7361620754	0.5055143711
609	0.7361783103	0.5054969514
610	0.7361863075	0.5054771058
611	0.7362284148	0.5054650733
612	0.7362231808	0.5054497213
613	0.7362402373	0.505438757
614	0.7362602495	0.5054284407
615	0.7363165045	0.5054158795
616	0.7363245941	0.5053977338
617	0.736317957	0.5053829925
618	0.7362973185	0.5053670523
619	0.7362833164	0.5053590837
620	0.7363062351	0.505343343
621	0.7363157782	0.5053367996
622	0.7362782297	0.5053279001
623	0.7362915062	0.5053195692
624	0.736311519	0.5053122345
625	0.7362966911	0.5053001179
626	0.7362781808	0.5052871027
627	0.7363276504	0.5052773823
628	0.7363111171	0.5052671284
629	0.7363243383	0.5052428316
630	0.7363392172	0.5052300608
631	0.7363436757	0.5052129482
632	0.7363406689	0.5051997638
633	0.7363806403	0.5051900167
634	0.7363736885	0.5051794498
635	0.7363987221	0.5051701559
636	0.736448441	0.5051546575
637	0.7364594796	0.5051426651
638	0.7364564705	0.5051346368
639	0.7364587	0.5051274732
640	0.7364824451	0.5051186398
641	0.7364395773	0.5051005741
642	0.7364335597	0.5050869705
643	0.7364512317	0.505064819
644	0.7364645538	0.5050578038
645	0.7364629382	0.505050687
646	0.7364607086	0.5050391425
647	0.736524306	0.5050182606
648	0.7365014541	0.5050084232
649	0.736500005	0.5050002003
650	0.7365256978	0.5049880107
651	0.7364769845	0.5049672594
652	0.7364947653	0.5049592399
653	0.7365131577	0.5049481818
654	0.7365170054	0.5049370785
655	0.7365301572	0.5049242484
656	0.7365345022	0.5049186024
657	0.7365958059	0.5048971132
658	0.7366187104	0.5048768579
659	0.7366557173	0.504862846
660	0.7366593942	0.5048551781
661	0.736631307	0.5048519944
662	0.7366415549	0.504844852
663	0.7366496915	0.5048292023
664	0.7366378781	0.5048214688
665	0.7366378185	0.5048135482
666	0.7366348652	0.5048057329
667	0.7366452913	0.5047913723
668	0.7366421585	0.5047860196
669	0.7366296222	0.5047773882
670	0.7366613238	0.5047647093
671	0.7366687974	0.5047578909
672	0.7366599379	0.5047480542
673	0.7366672906	0.5047380551
674	0.7366827181	0.5047230973
675	0.7366619861	0.5047157056
676	0.7366516201	0.504712344
677	0.7366612021	0.5046979249
678	0.7366612021	0.5046902664
679	0.736674521	0.504684209
680	0.7366907928	0.5046693837
681	0.7366997129	0.5046595226
682	0.7367024805	0.5046500778
683	0.736726102	0.5046424686
684	0.736727547	0.504638053
685	0.7367194741	0.5046254923
686	0.7367638261	0.50460803
687	0.7367993829	0.5045936249
688	0.7368060736	0.5045849883
689	0.7367987238	0.5045749511
690	0.7367669671	0.504563522
691	0.7367623183	0.5045540135
692	0.7368177561	0.5045426586
693	0.7368541629	0.5045202597
694	0.7368682028	0.5045115974
695	0.7368712193	0.5045069148
696	0.7368549489	0.5044940425
697	0.7368756159	0.5044818345
698	0.7369015295	0.504469118
699	0.736891886	0.5044613996
700	0.7368999565	0.5044487449
701	0.7369044172	0.5044319745
702	0.7369044818	0.5044241696
703	0.7369236393	0.5044109122
704	0.7369607699	0.5044032346
705	0.7369651005	0.5043915391
706	0.7369649693	0.5043825254
707	0.7369425983	0.504373914
708	0.736928494	0.5043646773
709	0.7369498784	0.5043550357
710	0.736992509	0.5043467334
711	0.7369398993	0.5043376285
712	0.7369599067	0.5043298462
713	0.7369517052	0.5043180281
714	0.7370189342	0.5043094584
715	0.7370314595	0.5042976573
716	0.7370306697	0.5042905476
717	0.7370425437	0.5042774543
718	0.7370699636	0.5042689687
719	0.7370751455	0.5042620268
720	0.7370722639	0.5042575616
721	0.7370752151	0.5042413142
722	0.7370802575	0.5042378029
723	0.737089901	0.5042300744
724	0.7370973137	0.5042266846
725	0.7370767948	0.5042140375
726	0.7371335869	0.5042063742
727	0.7371099783	0.5041904751
728	0.7371027049	0.5041805084
729	0.7371086074	0.5041655726
730	0.7371188316	0.5041565314
731	0.7371152301	0.5041487155
732	0.73714388	0.5041402077
733	0.7371394182	0.5041230058
734	0.7371654689	0.5041125007
735	0.7371682782	0.5041007254
736	0.7372074301	0.5040927855
737	0.7371954836	0.5040834206
738	0.7371992976	0.5040741185
739	0.7371992259	0.5040671276
740	0.7372340585	0.5040590289
741	0.7372369371	0.5040537213
742	0.7372241978	0.5040404405
743	0.7372182241	0.5040308997
744	0.7372491669	0.5040234475
745	0.7372100194	0.5040132253
746	0.7372284411	0.503993642
747	0.7372594561	0.5039893169
748	0.7372411083	0.5039716864
749	0.7372788172	0.5039642954
750	0.7372744285	0.5039612608
751	0.7373180377	0.5039540027
752	0.7372928496	0.5039455408
753	0.7372898254	0.5039411523
754	0.7372691735	0.5039278708
755	0.7372854369	0.5039243244
756	0.7373158065	0.5039173989
757	0.7372844956	0.5039060461
758	0.7373237895	0.5038999998
759	0.7373276075	0.5038916436
760	0.7372881646	0.5038801808
761	0.7372927756	0.503870595
762	0.7372965928	0.5038552454
763	0.7373180377	0.5038535895
764	0.7373534399	0.5038396908
765	0.7373948157	0.5038327978
766	0.7373682653	0.5038199983
767	0.7373437212	0.5038133528
768	0.73734444	0.5037994157
769	0.7373614212	0.5037861047
770	0.7373584713	0.503776125
771	0.7373657328	0.5037633484
772	0.7373546519	0.503752206
773	0.7373908443	0.503739986
774	0.7374202647	0.5037263843
775	0.7374409115	0.5037183937
776	0.7374468879	0.5037142602
777	0.7374527095	0.5037077531
778	0.7374065664	0.5036887716
779	0.737440522	0.5036741611
780	0.7374806113	0.503668076
781	0.7374930469	0.5036455174
782	0.7374833239	0.5036365876
783	0.7374797363	0.5036325938
784	0.7374767871	0.5036277287
785	0.7374966342	0.5036207619
786	0.7374957578	0.5036141972
787	0.7375171172	0.5036031719
788	0.7375274782	0.5035949479
789	0.7375402312	0.5035819591
790	0.7375269211	0.5035773477
791	0.7375234137	0.5035616888
792	0.7375378392	0.5035495267
793	0.7375334561	0.5035382596
794	0.7375438171	0.5035221668
795	0.7375350506	0.5035167151
796	0.7375815149	0.5034897654
797	0.7375399096	0.5034796535
798	0.7375599952	0.5034693196
799	0.7375672454	0.5034601285
800	0.7375871686	0.5034569347
801	0.7376005594	0.503451187
802	0.7376034263	0.5034419382
803	0.7376225502	0.503432444
804	0.7375975293	0.5034079483
805	0.7376418383	0.5034011753
806	0.7376455031	0.5033946234
807	0.7376793669	0.5033795543
808	0.7376831146	0.5033707017
809	0.7376697229	0.5033442692
810	0.7376867791	0.5033392698
811	0.7376741034	0.5033309796
812	0.7376926754	0.5033184165
813	0.7376919592	0.5033152552
814	0.7376941077	0.5033101102
815	0.7376978556	0.5033037932
816	0.7377177763	0.5032960238
817	0.7377458248	0.5032907672
818	0.737755469	0.5032821562
819	0.7377556372	0.5032747371
820	0.7377688616	0.5032719156
821	0.7377784215	0.5032693184
822	0.7377363487	0.503266538
823	0.7377710937	0.5032573466
824	0.7377710937	0.5032568164
825	0.7377894975	0.50324931
826	0.7377710937	0.5032450601
827	0.737790298	0.5032371934
828	0.7378028903	0.5032267027
829	0.7378448764	0.5032151771
830	0.7378427296	0.5032056885
831	0.7378050378	0.5032002928
832	0.7378236108	0.503185613
833	0.737807185	0.5031756238
834	0.7378116493	0.5031731753
835	0.7378032657	0.5031649509
836	0.7378204929	0.5031531227
837	0.7378088709	0.503144636
838	0.7378235259	0.5031335465
839	0.7378650518	0.503118307
840	0.7378538907	0.5031103929
841	0.7378783599	0.5031021355
842	0.7378546063	0.5030932397
843	0.7378487957	0.5030802878
844	0.7378731798	0.5030724854
845	0.7378761277	0.5030676209
846	0.7378578094	0.5030609314
847	0.7378578094	0.5030523304
848	0.7378782745	0.5030379934
849	0.7378952456	0.5030302845
850	0.7378930134	0.5030200877
851	0.7379194561	0.5030105277
852	0.737908381	0.5030072878
853	0.7379218612	0.5029985307
854	0.7379240935	0.5029981889
855	0.7379410643	0.5029903376
856	0.7379357978	0.5029777695
857	0.7379306178	0.502974454
858	0.7379446405	0.5029629177
859	0.7379519658	0.5029538883
860	0.7379438384	0.5029470039
861	0.7379429491	0.5029397685
862	0.7379333045	0.5029343634
863	0.7379458965	0.5029258486
864	0.7379391118	0.5029199327
865	0.737924375	0.5029159779
866	0.7379650104	0.5029078687
867	0.7379545631	0.5028963769
868	0.7379575103	0.5028961877
869	0.7379707285	0.5028856721
870	0.7379730493	0.5028751822
871	0.7380049305	0.5028679204
872	0.7380204697	0.5028638258
873	0.7380204697	0.5028635927
874	0.738038956	0.5028521891
875	0.7380269008	0.5028401217
876	0.7379766228	0.5028265558
877	0.7379744788	0.5028213556
878	0.7380358311	0.5028115858
879	0.7380489584	0.5028032166
880	0.7380379744	0.5027955553
881	0.7380654799	0.5027825844
882	0.7380755701	0.5027698359
