iter	TotalF1	Logloss
882	0.7386479648	0.5021406029
883	0.7386552876	0.502134473
884	0.7386921733	0.5021192252
885	0.7386929788	0.502111539
886	0.7387143225	0.5021041781
887	0.738706195	0.5020905474
888	0.7387009226	0.5020876818
889	0.7386980675	0.5020828816
890	0.7387157499	0.5020802543
891	0.7386980675	0.5020645118
892	0.7387061029	0.5020572849
893	0.7386927031	0.5020506393
894	0.7386868091	0.5020443113
895	0.7387238773	0.5020384186
896	0.7387186046	0.5020344197
897	0.7387510204	0.5020284712
898	0.7387754948	0.5020179432
899	0.7387732613	0.5020031662
900	0.7387961222	0.501988922
901	0.7387989751	0.5019768495
902	0.7388146095	0.5019656041
903	0.7388196957	0.5019557075
904	0.7388079091	0.5019484342
905	0.7388307691	0.5019366298
906	0.7388588087	0.5019312788
907	0.7388772004	0.5019253996
908	0.7388638939	0.501918351
909	0.7388904114	0.5019139792
910	0.7388911241	0.5019072501
911	0.7388949741	0.501905148
912	0.7388905068	0.5018991922
913	0.7388889859	0.5018928926
914	0.738889794	0.5018836442
915	0.738889794	0.5018734838
916	0.7388904114	0.5018680973
917	0.7388726378	0.5018613469
918	0.738894783	0.5018544107
919	0.7389266712	0.5018484172
920	0.7389109393	0.5018349323
921	0.7389302339	0.5018290756
922	0.7389494322	0.5018220581
923	0.7389841699	0.5018170962
924	0.7389968604	0.5018109299
925	0.7389708641	0.5018065607
926	0.7389842667	0.5018032959
927	0.7389886375	0.5017989378
928	0.7389983818	0.5017925198
929	0.7389777585	0.5017863315
930	0.7389740997	0.5017757368
931	0.7389785672	0.5017640717
932	0.7389698242	0.5017617313
933	0.7389769496	0.5017534773
934	0.7389829385	0.5017505619
935	0.7389571345	0.5017482145
936	0.7389868857	0.5017421037
937	0.7389751956	0.5017338201
938	0.7389899278	0.50172477
939	0.7389750043	0.5017121592
940	0.7390335067	0.5017026997
941	0.7390329862	0.5016961601
942	0.739053611	0.501685295
943	0.7390682461	0.5016811184
944	0.7390527058	0.5016753015
945	0.739054746	0.5016659331
946	0.7390658183	0.501662343
947	0.7391065461	0.5016538969
948	0.7390999417	0.5016444799
949	0.7391153842	0.5016361217
950	0.7391072582	0.5016228605
951	0.7391551053	0.5016156229
952	0.7391669873	0.5016066112
953	0.7391692213	0.501601269
954	0.7391927878	0.5015899022
955	0.7391883196	0.5015849484
956	0.7391934994	0.5015820198
957	0.7392039582	0.5015777166
958	0.7391579524	0.5015678695
959	0.7391436384	0.5015565898
960	0.7391354138	0.501552785
961	0.7391397824	0.5015454179
962	0.7391494301	0.5015380103
963	0.7391508531	0.5015299475
964	0.7391433396	0.5015266706
965	0.7391581668	0.5015220007
966	0.7391515645	0.501511921
967	0.7391537986	0.5015046871
968	0.7391700487	0.5014974132
969	0.7391368369	0.501488837
970	0.7391514646	0.5014827526
971	0.7391691369	0.5014747098
972	0.7391743164	0.5014662819
973	0.7391877212	0.5014528745
974	0.7392026489	0.5014457277
975	0.7392180872	0.5014378824
976	0.7392188989	0.5014353563
977	0.7392107739	0.5014281376
978	0.7392090497	0.5014188033
979	0.7392069163	0.5014135121
980	0.7392002138	0.5014102759
981	0.7392089488	0.5014022969
982	0.7392164634	0.5013933057
983	0.7392060035	0.5013888361
984	0.7392393143	0.5013815387
985	0.7392280417	0.5013774402
986	0.7392259089	0.5013716083
987	0.7392302759	0.5013653527
988	0.7392459155	0.5013588997
989	0.7392488607	0.5013555893
990	0.7392665313	0.5013498598
991	0.7392548525	0.5013427755
992	0.7392585086	0.5013304547
993	0.7392488607	0.5013244668
994	0.7392495716	0.5013193557
995	0.7392532275	0.5013162485
996	0.7392747576	0.5013128864
997	0.7392540401	0.501309606
998	0.7392696799	0.5012976875
999	0.7392940536	0.5012921787
