iter	Passed	Remaining
280	55681	142473
281	55913	142360
282	56106	142150
283	56298	141934
284	56504	141757
285	56713	141585
286	56899	141356
287	57099	141162
288	57295	140959
289	57501	140780
290	57694	140567
291	57895	140377
292	58093	140178
293	58283	139958
294	58497	139798
295	58708	139632
296	58904	139426
297	59087	139191
298	59295	139017
299	59506	138848
300	59728	138705
301	59933	138521
302	60140	138341
303	60332	138129
304	60552	137979
305	60758	137797
306	60952	137590
307	61171	137438
308	61388	137279
309	61568	137039
310	61763	136833
311	61952	136612
312	62148	136408
313	62337	136189
314	62544	136009
315	62746	135818
316	62959	135650
317	63149	135434
318	63347	135233
319	63554	135053
320	63759	134867
321	63960	134674
322	64156	134469
323	64364	134292
324	64566	134099
325	64778	133929
326	64961	133698
327	65086	133347
328	65279	133138
329	65475	132935
330	65673	132736
331	65857	132509
332	66027	132252
333	66207	132019
334	66377	131765
335	66591	131598
336	66795	131411
337	67001	131228
338	67222	131073
339	67408	130850
340	67601	130643
341	67815	130475
342	68016	130282
343	68226	130105
344	68458	129971
345	68634	129730
346	68833	129534
347	69058	129385
348	69264	129201
349	69472	129019
350	69653	128789
351	69844	128577
352	70048	128389
353	70247	128191
354	70444	127990
355	70648	127802
356	70843	127598
357	71042	127399
358	71250	127218
359	71458	127036
360	71676	126873
361	71867	126661
362	72073	126476
363	72275	126284
364	72459	126059
365	72651	125850
366	72864	125675
367	73091	125526
368	73306	125355
369	73516	125177
370	73715	124977
371	73922	124793
372	74134	124617
373	74347	124442
374	74556	124260
375	74714	123995
376	74919	123806
377	75112	123598
378	75308	123394
379	75509	123200
380	75731	123039
381	75925	122832
382	76130	122643
383	76326	122439
384	76551	122284
385	76741	122071
386	76967	121914
387	77138	121672
388	77333	121467
389	77543	121285
390	77746	121093
391	77934	120878
392	78144	120696
393	78330	120477
394	78521	120267
395	78725	120076
396	78941	119903
397	79153	119723
398	79354	119529
399	79555	119333
400	79733	119103
401	79905	118865
402	80113	118679
403	80320	118492
404	80498	118262
405	80689	118052
406	80903	117876
407	81113	117694
408	81291	117464
409	81483	117257
410	81685	117062
411	81856	116824
412	82056	116627
413	82251	116424
414	82460	116239
415	82660	116043
416	82869	115858
417	83075	115669
418	83283	115483
419	83475	115276
420	83684	115091
421	83870	114874
422	84078	114688
423	84272	114482
424	84474	114288
425	84666	114080
426	84869	113888
427	85085	113712
428	85275	113501
429	85463	113288
430	85655	113081
431	85824	112843
432	86019	112639
433	86220	112443
434	86421	112249
435	86607	112033
436	86810	111841
437	87013	111647
438	87211	111447
439	87425	111269
440	87620	111064
441	87812	110858
442	88011	110659
443	88220	110474
444	88434	110294
445	88623	110083
446	88802	109861
447	89017	109681
448	89230	109501
449	89399	109265
450	89591	109059
451	89780	108848
452	89982	108653
453	90165	108436
454	90357	108229
455	90551	108025
456	90759	107838
457	90964	107648
458	91165	107452
459	91353	107241
460	91551	107042
461	91742	106833
462	91943	106638
463	92144	106442
464	92339	106240
465	92546	106050
466	92752	105860
467	92955	105667
468	93174	105491
469	93347	105264
470	93548	105068
471	93760	104884
472	93965	104692
473	94190	104524
474	94406	104343
475	94616	104157
476	94802	103945
477	95014	103760
478	95228	103578
479	95490	103448
480	95692	103252
481	95914	103078
482	96161	102930
483	96369	102741
484	96569	102543
485	96778	102354
486	96986	102164
487	97195	101975
488	97385	101767
489	97572	101555
490	97772	101356
491	97967	101153
492	98181	100969
493	98421	100812
494	98641	100634
495	98852	100446
496	99062	100257
497	99278	100075
498	99486	99885
499	99685	99685
500	99888	99490
501	100092	99294
502	100297	99100
503	100514	98919
504	100705	98711
505	100888	98496
506	101083	98292
507	101283	98093
508	101484	97896
509	101702	97714
510	101898	97511
511	102082	97297
512	102300	97115
513	102485	96902
514	102691	96709
515	102888	96507
516	103076	96297
517	103260	96084
518	103461	95885
519	103663	95689
520	103866	95493
521	104084	95310
522	104317	95142
523	104531	94955
524	104726	94752
525	104920	94548
526	105109	94339
527	105318	94148
528	105537	93965
529	105745	93774
530	105957	93585
531	106157	93386
532	106367	93196
533	106572	93001
534	106759	92790
535	106936	92571
536	107156	92389
537	107381	92212
538	107615	92042
539	107819	91845
540	108031	91657
541	108242	91467
542	108439	91265
543	108650	91074
544	108846	90871
545	109032	90660
546	109217	90449
547	109426	90256
548	109644	90071
549	109822	89855
550	110018	89652
551	110206	89443
552	110406	89243
553	110605	89043
554	110808	88846
555	110955	88605
556	111155	88405
557	111352	88203
558	111545	87998
559	111722	87781
560	111921	87581
561	112111	87375
562	112313	87177
563	112499	86967
564	112700	86769
565	112893	86565
566	113070	86348
567	113276	86154
568	113466	85947
569	113681	85759
570	113878	85558
571	114071	85354
572	114279	85161
573	114488	84969
574	114694	84774
575	114900	84579
576	115082	84367
577	115277	84164
578	115479	83966
579	115691	83776
580	115882	83570
581	116068	83361
582	116281	83172
583	116493	82981
584	116716	82798
585	116926	82606
586	117127	82407
587	117320	82204
588	117528	82010
589	117727	81810
590	117905	81596
591	118101	81393
592	118293	81189
593	118519	81008
594	118723	80811
595	118944	80626
596	119123	80413
597	119332	80219
598	119540	80026
599	119757	79838
600	119965	79644
601	120169	79447
602	120375	79252
603	120584	79058
604	120794	78865
605	120982	78658
606	121189	78463
607	121381	78259
608	121583	78060
609	121796	77869
610	122007	77677
611	122207	77478
612	122432	77294
613	122646	77103
614	122852	76907
615	123064	76715
616	123288	76530
617	123451	76308
618	123645	76105
619	123858	75913
620	124068	75719
621	124286	75531
622	124503	75341
623	124712	75147
624	124928	74956
625	125125	74755
626	125313	74548
627	125531	74359
628	125742	74165
629	125944	73967
630	126154	73773
631	126353	73573
632	126562	73378
633	126733	73161
634	126934	72962
635	127099	72742
636	127295	72540
637	127507	72347
638	127693	72139
639	127903	71945
640	128151	71772
641	128393	71596
642	128616	71409
643	128803	71201
644	129022	71012
645	129238	70821
646	129430	70616
647	129648	70426
648	129883	70245
649	130061	70033
650	130271	69838
651	130492	69649
652	130700	69453
653	130916	69261
654	131140	69074
655	131348	68877
656	131570	68689
657	131780	68493
658	131992	68299
659	132186	68096
660	132406	67905
661	132616	67710
662	132836	67520
663	133088	67346
664	133299	67150
665	133521	66961
666	133716	66757
667	133898	66548
668	134130	66363
669	134363	66179
670	134579	65985
671	134821	65805
672	135042	65615
673	135227	65406
674	135426	65205
675	135632	65007
676	135854	64816
677	136101	64637
678	136337	64454
679	136589	64277
680	136851	64105
681	137078	63916
682	137286	63718
683	137532	63538
684	137762	63350
685	138015	63173
686	138210	62969
687	138405	62765
688	138573	62549
689	138787	62353
690	138992	62154
691	139216	61963
692	139456	61779
693	139678	61587
694	139899	61394
695	140109	61197
696	140305	60993
697	140510	60793
698	140709	60591
699	140908	60389
700	141083	60176
701	141277	59972
702	141484	59773
703	141690	59574
704	141878	59367
705	142049	59153
706	142261	58956
707	142564	58797
708	142780	58602
709	143009	58412
710	143171	58194
711	143427	58015
712	143618	57810
713	143825	57610
714	144027	57409
715	144225	57206
716	144436	57009
717	144649	56812
718	144864	56616
719	145062	56413
720	145264	56211
721	145507	56026
722	145776	55850
723	146010	55661
724	146246	55472
725	146545	55307
726	146778	55117
727	147016	54929
728	147235	54733
729	147441	54533
730	147669	54340
731	147906	54151
732	148096	53945
733	148302	53744
734	148489	53537
735	148681	53331
736	148885	53129
737	149111	52936
738	149279	52722
739	149491	52524
740	149697	52323
741	149914	52126
742	150106	51920
743	150293	51713
744	150510	51516
745	150706	51313
746	150910	51111
747	151104	50906
748	151303	50703
749	151506	50502
750	151706	50299
751	151900	50094
752	152094	49890
753	152284	49684
754	152470	49477
755	152653	49268
756	152845	49064
757	153050	48863
758	153255	48662
759	153459	48460
760	153649	48255
761	153846	48051
762	154050	47850
763	154254	47649
764	154454	47446
765	154655	47244
766	154857	47042
767	155039	46834
768	155239	46632
769	155440	46430
770	155638	46227
771	155843	46026
772	156031	45820
773	156243	45621
774	156445	45419
775	156652	45219
776	156844	45014
777	157041	44811
778	157242	44609
779	157405	44396
780	157611	44195
781	157788	43987
782	157986	43784
783	158189	43582
784	158367	43374
785	158573	43173
786	158748	42964
787	158921	42755
788	159126	42554
789	159322	42351
790	159521	42149
791	159719	41946
792	159908	41741
793	160114	41541
794	160322	41341
795	160505	41134
796	160690	40928
797	160891	40726
798	161069	40519
799	161261	40315
800	161436	40107
801	161639	39906
802	161813	39697
803	161998	39492
804	162188	39287
805	162368	39081
806	162559	38877
807	162777	38679
808	163008	38485
809	163230	38288
810	163420	38084
811	163628	37884
812	163837	37684
813	164056	37487
814	164245	37282
815	164448	37081
816	164659	36882
817	164853	36678
818	165070	36480
819	165282	36281
820	165498	36083
821	165699	35881
822	165866	35672
823	166075	35472
824	166262	35267
825	166448	35062
826	166663	34864
827	166888	34667
828	167103	34468
829	167296	34265
830	167498	34064
831	167704	33863
832	167876	33655
833	168084	33455
834	168278	33252
835	168478	33050
836	168665	32846
837	168867	32644
838	169073	32444
839	169273	32242
840	169479	32041
841	169676	31839
842	169887	31639
843	170070	31434
844	170263	31231
845	170469	31031
846	170675	30830
847	170883	30630
848	171081	30427
849	171290	30227
850	171498	30027
851	171713	29828
852	171897	29623
853	172088	29420
854	172261	29213
855	172483	29015
856	172673	28812
857	172881	28612
858	173088	28411
859	173281	28208
860	173485	28007
861	173689	27806
862	173887	27604
863	174047	27396
864	174262	27196
865	174474	26997
866	174658	26793
867	174820	26585
868	175015	26383
869	175221	26182
870	175423	25981
871	175635	25781
872	175839	25580
873	176056	25381
874	176251	25178
875	176469	24979
876	176680	24779
877	176872	24576
878	177075	24375
879	177285	24175
880	177510	23977
881	177710	23775
882	177911	23573
883	178107	23371
884	178321	23171
885	178556	22974
886	178759	22773
887	178949	22570
888	179152	22368
889	179349	22166
890	179563	21966
891	179739	21762
892	179935	21560
893	180162	21361
894	180370	21160
895	180578	20960
896	180791	20759
897	180967	20555
898	181168	20353
899	181352	20150
900	181555	19948
901	181762	19748
902	181964	19546
903	182166	19345
904	182369	19143
905	182568	18941
906	182760	18739
907	182956	18537
908	183124	18332
909	183323	18130
910	183532	17930
911	183720	17727
912	183891	17523
913	184078	17320
914	184283	17119
915	184489	16918
916	184688	16716
917	184891	16515
918	185080	16312
919	185295	16112
920	185503	15911
921	185710	15710
922	185953	15512
923	186174	15313
924	186386	15112
925	186603	14912
926	186821	14711
927	187054	14512
928	187257	14311
929	187456	14109
930	187694	13910
931	187912	13710
932	188133	13510
933	188341	13308
934	188563	13108
935	188740	12905
936	188956	12704
937	189173	12503
938	189363	12301
939	189578	12100
940	189781	11899
941	189969	11696
942	190150	11493
943	190349	11291
944	190558	11090
945	190759	10889
946	190957	10687
947	191154	10485
948	191301	10280
949	191497	10078
950	191700	9877
951	191912	9676
952	192107	9474
953	192268	9270
954	192450	9068
955	192646	8866
956	192846	8665
957	193038	8463
958	193231	8261
959	193426	8059
960	193616	7857
961	193814	7655
962	194005	7454
963	194213	7252
964	194412	7051
965	194616	6849
966	194802	6647
967	194993	6446
968	195200	6244
969	195405	6043
970	195621	5842
971	195799	5640
972	196011	5439
973	196204	5237
974	196422	5036
975	196618	4834
976	196820	4633
977	197011	4431
978	197215	4230
979	197417	4028
980	197603	3827
981	197803	3625
982	198010	3424
983	198212	3222
984	198416	3021
985	198614	2820
986	198808	2618
987	199004	2417
988	199212	2215
989	199413	2014
990	199634	1813
991	199829	1611
992	200029	1410
993	200229	1208
994	200424	1007
995	200618	805
996	200805	604
997	200986	402
998	201183	201
999	201384	0
