iter	TotalF1	Logloss
177	0.7264362646	0.5169262028
178	0.7264801424	0.5168631642
179	0.726649114	0.5167864035
180	0.7266560286	0.5166906124
181	0.726813011	0.5165904362
182	0.7268385517	0.5165285514
183	0.7269396643	0.5164345172
184	0.7269948908	0.5163410135
185	0.7270130901	0.5162999867
186	0.7271231029	0.5161934297
187	0.7270900591	0.516154632
188	0.7271240676	0.5161014352
189	0.7272322436	0.5160497753
190	0.7273048406	0.5160056242
191	0.7273020024	0.5159577661
192	0.7272407327	0.5159231002
193	0.7272980937	0.515869856
194	0.7273352253	0.5158424113
195	0.727378022	0.5158061348
196	0.7273870366	0.5157610971
197	0.7274334728	0.5157266853
198	0.7274052021	0.5156942087
199	0.7275271276	0.5156096475
200	0.7275722982	0.5155128564
201	0.7275688216	0.5154695402
202	0.7276648445	0.5154150577
203	0.7278000232	0.5153306607
204	0.7277763073	0.5153002072
205	0.7277153478	0.515270928
206	0.7277996368	0.5152042418
207	0.7278081477	0.5151124418
208	0.7278297376	0.5150820144
209	0.7278600199	0.5150383607
210	0.727937481	0.5149988843
211	0.727937481	0.514923429
212	0.7280090751	0.5148819965
213	0.7281035609	0.5147892301
214	0.7283006496	0.5147190565
215	0.7283875424	0.5146451626
216	0.7284131246	0.5145946782
217	0.7284842249	0.514548127
218	0.7285253713	0.5145112399
219	0.7285803171	0.5144610555
220	0.7285745883	0.5144204766
221	0.7285851344	0.5143905261
222	0.7285960673	0.5143482574
223	0.7286217104	0.5143252945
224	0.7287036001	0.5142633811
225	0.728708281	0.5142353208
226	0.7287466708	0.5141726434
227	0.7287597028	0.51412384
228	0.7288703374	0.5140873736
229	0.7289060889	0.5140340983
230	0.7288957967	0.513992096
231	0.7289610343	0.5139596046
232	0.7290135686	0.5139249065
233	0.7290666399	0.5138957316
234	0.7290635322	0.5138659306
235	0.7291142711	0.5138192476
236	0.7292281598	0.51377509
237	0.7292351416	0.5137142246
238	0.7292433377	0.5136797335
239	0.7292516454	0.5136178077
240	0.7293344885	0.5135707983
241	0.7293673838	0.5135417316
242	0.7293750258	0.5135270345
243	0.7293676052	0.5135047469
244	0.7293535392	0.5134676663
245	0.729344789	0.5134038367
246	0.7294094686	0.5133670006
247	0.7294308458	0.5133137432
248	0.7294550939	0.5132832857
249	0.7294387035	0.5132652816
250	0.7294803456	0.5132237501
251	0.7295492169	0.5131746236
252	0.7295520997	0.5131525335
253	0.7296179729	0.5131355769
254	0.729631935	0.5131159803
255	0.7296374095	0.5130807613
256	0.7297415357	0.5130432545
257	0.729773075	0.5129720271
258	0.729886684	0.5129358578
259	0.7299470893	0.5129082789
260	0.7299887136	0.5128842255
261	0.7299832976	0.5128505634
262	0.7299976421	0.5128181501
263	0.7300657271	0.5127844484
264	0.7300560912	0.512767161
265	0.7301656049	0.512717996
266	0.7302471287	0.5126610231
267	0.7302841382	0.5125970021
268	0.730293599	0.5125628337
269	0.7302602551	0.5125522171
270	0.7302215539	0.5125171354
271	0.7302140478	0.5125037156
272	0.7302431299	0.5124740472
273	0.7303002663	0.5124434769
274	0.7302951503	0.5123794785
275	0.7303310529	0.512364065
276	0.7302917402	0.5123368505
277	0.7303036669	0.5123072487
278	0.7303362138	0.5122776691
279	0.7303627421	0.5122615398
280	0.7303826992	0.5122434399
281	0.7303721754	0.5122165135
282	0.7304404723	0.5121977836
283	0.7304612757	0.5121795082
284	0.7304599024	0.5121615236
285	0.7304996791	0.512140969
286	0.7304886672	0.5121135824
287	0.7305625398	0.5120683101
288	0.7305552715	0.5120509727
289	0.7305524383	0.5120330995
290	0.7305968398	0.5119672603
291	0.730621239	0.5119253957
292	0.7306421094	0.5119042446
293	0.7306660317	0.5118652255
294	0.7307017358	0.5118458696
295	0.7307389647	0.5118320076
296	0.7307146326	0.5118145955
297	0.7307784107	0.5117682804
298	0.7308356719	0.5117483151
299	0.7309085966	0.5117019396
300	0.7308825332	0.5116579679
301	0.7308997222	0.5116398263
302	0.7309368112	0.5116226389
303	0.7309835373	0.5115909356
304	0.7309580041	0.5115705037
305	0.731024893	0.5115282267
306	0.73102591	0.5115064947
307	0.7310430904	0.5114921083
308	0.731081824	0.5114788246
309	0.7310856874	0.511458248
310	0.7311216792	0.5114404918
311	0.7311572461	0.5114099086
312	0.7311677613	0.5113577196
313	0.7312436284	0.5113287543
314	0.7312341075	0.5112981887
315	0.7312333485	0.5112862008
316	0.7313121307	0.5112797582
317	0.7312988702	0.5112385298
318	0.7312833337	0.5112030643
319	0.7313355305	0.5111717933
320	0.7313830648	0.511142395
321	0.7314406061	0.5111200208
322	0.7314108339	0.5111057556
323	0.7314176506	0.5110533598
324	0.7314081694	0.5110333165
325	0.7314872263	0.5109991537
326	0.7314546824	0.5109548702
327	0.7314868079	0.5109054221
328	0.7315230855	0.5108788497
329	0.7315118413	0.510864869
330	0.7315237459	0.5108388882
331	0.7316083971	0.5108116264
332	0.7317048584	0.510775602
333	0.7316692868	0.5107546395
334	0.7317055677	0.5107378659
335	0.7317687241	0.5107002332
336	0.7317932399	0.5106460643
337	0.7318036323	0.5106186141
338	0.7318394714	0.5105751239
339	0.7318405253	0.5105549299
340	0.7318359997	0.510526557
341	0.7318271593	0.5105161859
342	0.7318924811	0.5104868942
343	0.7319555	0.5104461327
344	0.7319802129	0.5104186547
345	0.7319869939	0.510409783
346	0.7319885779	0.5103812898
347	0.7319743824	0.5103501393
348	0.7320159831	0.5103235935
349	0.7320183187	0.5102820384
350	0.7319343274	0.5102553141
351	0.7319603035	0.5102395414
352	0.7320093201	0.5102261636
353	0.7320591263	0.5102116305
354	0.7321073503	0.5101922671
355	0.7321258724	0.5101768203
356	0.732157869	0.510165478
357	0.7321868537	0.510153003
358	0.7321571165	0.5101162479
359	0.7321178141	0.5100758538
360	0.7321934817	0.5100432964
361	0.7321518481	0.5100049576
362	0.732169764	0.5099677536
363	0.7321572602	0.5099462811
364	0.7321685758	0.5099288742
365	0.732150805	0.5098893254
366	0.7321916429	0.5098782196
367	0.7322801406	0.5098206673
368	0.7323135581	0.5097907947
369	0.7323269492	0.5097744869
370	0.7323721946	0.5097367773
371	0.7323952224	0.5097207078
372	0.7324486634	0.5096841045
373	0.7324776625	0.509665566
374	0.7324851064	0.5096547216
375	0.7325497357	0.5096301737
376	0.7325557576	0.5096052226
377	0.7325625752	0.5095702906
378	0.7326621548	0.5095434883
379	0.7326346488	0.5095193654
380	0.732685875	0.5094884143
381	0.7326562137	0.5094606436
382	0.7327163485	0.5094447212
383	0.7327201078	0.5094274381
384	0.7327141878	0.5094070926
385	0.7326956398	0.509378225
386	0.7326919424	0.509365349
387	0.7326645453	0.5093477027
388	0.7326964278	0.5093182039
389	0.7326348855	0.5092956734
390	0.7326964866	0.509260461
391	0.7327201875	0.5092295498
392	0.7327445961	0.5092037098
393	0.7327698317	0.5091799406
394	0.7328114106	0.509154839
395	0.7328166217	0.5091280092
396	0.7328588902	0.5091059406
397	0.7329152959	0.5090757521
398	0.7329479603	0.509047129
399	0.7329361158	0.5090294169
400	0.733030338	0.5090116072
401	0.7330740987	0.5089761535
402	0.7330777532	0.5089388304
403	0.733100045	0.5089175397
404	0.7331720322	0.5088842293
405	0.7331423843	0.5088658649
406	0.7331460986	0.5088386927
407	0.7331357011	0.5088188577
408	0.7331393741	0.5088070478
409	0.7331371509	0.5087762302
410	0.7331913095	0.5087408028
411	0.7332128104	0.5087168749
412	0.733220958	0.5086906409
413	0.7332766072	0.5086786921
414	0.733277365	0.508645499
415	0.7333004254	0.5086192658
416	0.7332908179	0.5085835133
417	0.7333123664	0.5085567505
418	0.7333494417	0.5085365583
419	0.733318293	0.5085133677
420	0.7333724635	0.508500959
421	0.733408823	0.5084655283
422	0.7334303244	0.5084452208
423	0.7334014147	0.5084148049
424	0.7334266265	0.5083928696
425	0.7334325935	0.5083751597
426	0.7334459463	0.508364535
427	0.7334600283	0.508336589
428	0.7334763433	0.5083152802
429	0.7334852515	0.5082903633
430	0.7335208466	0.5082583264
431	0.7334896995	0.5082289321
432	0.7335045289	0.5082141878
433	0.7335290121	0.5081997912
434	0.7335423613	0.5081821315
435	0.7335890792	0.5081419301
436	0.7336313421	0.5081218121
437	0.7336105809	0.5081053643
438	0.7335883375	0.5080916889
439	0.733664706	0.5080664387
440	0.7336194751	0.508043324
441	0.7336335624	0.5080279453
442	0.7337077012	0.5080055082
443	0.7336513485	0.507987845
444	0.7336876757	0.5079546404
445	0.7337284489	0.5079373605
446	0.7337476974	0.5079159649
447	0.7337817805	0.5078949637
448	0.7337343494	0.5078687618
449	0.7337484213	0.5078485292
450	0.7337854782	0.5078301862
451	0.7338247515	0.5077885282
452	0.7338269691	0.5077684434
453	0.7338299331	0.5077602369
454	0.7338751387	0.5077381774
455	0.7339062539	0.5077061323
456	0.7338899578	0.5076860379
457	0.7339040105	0.5076657726
458	0.7339188378	0.5076412215
459	0.733950677	0.5076320214
460	0.7339432196	0.5076185515
461	0.7339476584	0.5075901216
462	0.7339499064	0.5075702063
463	0.7339550718	0.5075545628
464	0.7339624733	0.5075472362
465	0.7339395186	0.5075221796
466	0.7339409945	0.5074965373
467	0.7339232047	0.5074872999
468	0.733991401	0.5074548989
469	0.733963984	0.5074313574
470	0.733963223	0.50740306
471	0.7340239681	0.5073859378
472	0.7340424683	0.50737371
473	0.7340765445	0.5073534901
474	0.7341165294	0.507329335
475	0.7341299119	0.5073116314
476	0.734123987	0.5072903113
477	0.7341513703	0.5072758045
478	0.7341365128	0.5072607297
479	0.73415939	0.5072361083
480	0.7342060765	0.5072244395
481	0.7342037784	0.5072129475
482	0.7342282429	0.5071896171
483	0.7342342029	0.5071740687
484	0.7342371272	0.5071520141
485	0.73423856	0.5071315099
486	0.7343177952	0.5071113798
487	0.734326657	0.5070977163
488	0.7343458917	0.5070856979
489	0.7343391919	0.5070646844
490	0.7343029487	0.5070427156
491	0.7343044186	0.5070337316
492	0.7343097281	0.5070137651
493	0.7343800596	0.5069877513
494	0.7343615166	0.5069780533
495	0.7343607604	0.5069609794
496	0.7343696431	0.5069556658
497	0.7343681083	0.5069371969
498	0.7343769903	0.5069220962
499	0.734430257	0.5069009554
500	0.7344443483	0.5068842583
501	0.7344798963	0.5068614965
502	0.7344792331	0.5068361886
503	0.7344903642	0.5068170275
504	0.7345051667	0.5068040676
505	0.7345503063	0.5067795821
506	0.734559236	0.5067620834
507	0.7345815233	0.5067492655
508	0.7345852179	0.5067320465
509	0.7346044235	0.506713385
510	0.7346421721	0.5067001669
511	0.7345755053	0.5066877172
512	0.7346346816	0.5066641227
513	0.7346502145	0.5066423082
514	0.7346279494	0.5066333826
515	0.7346376416	0.5066218065
516	0.7346458401	0.5066056819
517	0.7346265353	0.5065912583
518	0.7346530936	0.5065728693
519	0.7346819565	0.5065544664
520	0.7346722893	0.5065461056
521	0.7347011222	0.5065356783
522	0.7347329119	0.5065090477
523	0.7347551793	0.5064871488
524	0.7348024633	0.5064708257
525	0.7348098449	0.506457139
526	0.7348342782	0.5064409109
527	0.7348401956	0.5064191106
528	0.7348527621	0.5064049965
529	0.7349007638	0.5063974924
530	0.7349155887	0.5063796599
531	0.7349214035	0.5063628526
532	0.7349072755	0.5063531462
533	0.734961319	0.5063434152
534	0.7349628155	0.5063297058
535	0.7349902023	0.506319099
536	0.7350019977	0.5062983366
537	0.7350412505	0.5062820984
538	0.7351130359	0.5062610334
539	0.7351004012	0.5062421609
540	0.7351070459	0.5062120224
541	0.7350967511	0.5061976225
542	0.7351278981	0.5061782191
543	0.7351049308	0.5061588464
544	0.7351256332	0.506148071
545	0.7351143822	0.5061366188
546	0.7351388465	0.5061093786
547	0.7351972199	0.5060944283
548	0.7352298259	0.5060847309
549	0.7352298259	0.5060723535
550	0.7352113151	0.5060594992
551	0.7352120444	0.5060422941
552	0.7352106646	0.5060176469
553	0.7352580167	0.50600283
554	0.7352512532	0.5059900684
555	0.7352816314	0.5059680467
556	0.7353060962	0.5059506756
557	0.7353002634	0.5059363086
558	0.73530318	0.5059218814
559	0.7353179233	0.5059107086
560	0.7353267107	0.5059041149
561	0.7353304791	0.5058931983
562	0.7353415353	0.5058833964
563	0.735375514	0.5058739951
564	0.7353533195	0.5058604431
565	0.7353591901	0.5058356221
566	0.7353946658	0.5058103276
567	0.7353969369	0.5058035948
568	0.7354383677	0.5057918354
569	0.7354190871	0.5057851263
570	0.7353983503	0.5057755262
571	0.7354243581	0.5057505649
572	0.7354102618	0.5057320926
573	0.7354205434	0.5057164665
574	0.7354359633	0.5057098685
575	0.7354648841	0.5056964881
576	0.735462656	0.5056873638
577	0.7354308237	0.5056669476
578	0.7354715237	0.5056461612
579	0.7354840298	0.5056362697
580	0.735479528	0.5056247298
581	0.7354670675	0.5056087493
582	0.7354847574	0.5055976962
583	0.7354862125	0.5055771084
584	0.7355076756	0.5055686697
585	0.7355684738	0.5055486281
586	0.7355713368	0.505536212
587	0.7355728842	0.5055073092
588	0.7355973492	0.5054948821
589	0.7356188588	0.505487498
590	0.7356520501	0.5054735798
591	0.7356911482	0.5054529568
592	0.7356822342	0.5054422303
593	0.7356459485	0.5054294063
594	0.7356791817	0.5054130034
595	0.7356554924	0.5054010432
596	0.7356961362	0.50537157
597	0.7357479712	0.5053585429
598	0.7357213768	0.5053476881
599	0.7356784063	0.5053353708
600	0.7356924548	0.5053291257
601	0.7357973742	0.5053027838
602	0.7357943683	0.5052968955
603	0.735783276	0.5052828271
604	0.7358697306	0.5052668262
605	0.7358593116	0.5052501715
606	0.7358696777	0.5052413664
607	0.7358941424	0.5052313018
608	0.7358978218	0.5052153661
609	0.735885845	0.5052024709
610	0.7358970432	0.5051849731
611	0.7359332163	0.5051773168
612	0.7359198965	0.5051714309
613	0.7359331074	0.5051628415
614	0.7359404644	0.5051467374
615	0.7359559575	0.5051275127
616	0.7359656536	0.5051167037
617	0.7359686624	0.5051042346
618	0.7359753496	0.5050955617
619	0.7359924025	0.5050863129
620	0.7360241131	0.5050782576
621	0.7360454559	0.5050567157
622	0.7360875268	0.505047628
623	0.7360957199	0.5050451113
624	0.7360711403	0.5050275781
625	0.7361282053	0.5050090646
626	0.7361058536	0.5049939888
627	0.7361560533	0.5049782282
628	0.7361722637	0.5049619145
629	0.7361722637	0.5049494003
630	0.7361753356	0.5049410998
631	0.7362026935	0.5049248773
632	0.7361929924	0.5049013613
633	0.7362017297	0.5048876355
634	0.7362092621	0.504873432
635	0.7362173365	0.5048585833
636	0.7362248086	0.504848289
637	0.7362321599	0.5048306533
638	0.7362409566	0.5048146941
639	0.7362067289	0.5047996667
640	0.7362147399	0.5047849817
641	0.736209558	0.504774815
642	0.7362050988	0.5047725557
643	0.7362088971	0.5047652613
644	0.7362317924	0.5047528435
645	0.7362317924	0.5047525189
646	0.7362466153	0.5047358886
647	0.7362325149	0.5047283979
648	0.7362495053	0.5047177406
649	0.7362657105	0.504694444
650	0.7362723996	0.5046878548
651	0.7362783037	0.5046797006
652	0.7362569168	0.5046695788
653	0.7362672179	0.5046623926
654	0.736250825	0.5046429534
655	0.7363033637	0.5046258833
656	0.7363107116	0.5046174734
657	0.736287628	0.5046036513
658	0.7363009427	0.5045944203
659	0.7363333457	0.504586245
660	0.7363311807	0.5045818129
661	0.7363282291	0.5045737081
662	0.7363591872	0.5045555989
663	0.736349546	0.504550034
664	0.7363665984	0.5045363993
665	0.7363649584	0.5045271438
666	0.7364034568	0.5045125776
667	0.7363888322	0.5044945794
668	0.7363797145	0.5044814609
669	0.7364313248	0.5044660171
670	0.7364327665	0.5044585071
671	0.7364490302	0.5044422395
672	0.7364468001	0.5044316752
673	0.7364718478	0.5044281419
674	0.7364733574	0.504420795
675	0.7364629956	0.5044099821
676	0.7365065353	0.504397934
677	0.7364724997	0.5043932493
678	0.7365561826	0.5043860147
679	0.736550212	0.5043765296
680	0.7365555315	0.5043639868
681	0.7365805767	0.5043571104
682	0.7366056908	0.5043492617
683	0.736613172	0.504342335
684	0.7365991395	0.5043336104
685	0.7366382155	0.5043222595
686	0.7366544068	0.5043168127
687	0.7366655591	0.5043017361
688	0.7366713171	0.5042944402
689	0.7366675041	0.5042840096
690	0.7366653453	0.5042741297
691	0.736649732	0.5042664452
692	0.7366636184	0.5042582373
693	0.7366708842	0.5042439112
694	0.7367092304	0.5042306501
695	0.7367216737	0.5042186042
696	0.7366764903	0.5042071246
697	0.7366700921	0.5041898995
698	0.7366952012	0.5041866829
699	0.7366966393	0.5041830295
700	0.7367074968	0.5041717943
701	0.7367231113	0.5041583262
702	0.7367608095	0.5041269562
703	0.7367741191	0.5041125556
704	0.7367836856	0.5041082936
705	0.7367984319	0.5040995565
706	0.7368235378	0.5040928646
707	0.7368257687	0.5040896811
708	0.7368397199	0.5040852601
709	0.7368204367	0.5040755678
710	0.7368462595	0.5040615091
711	0.7368736716	0.5040292599
712	0.7368936731	0.5040080741
713	0.7368892881	0.5039999607
714	0.7368936731	0.503992513
715	0.736894391	0.5039877605
716	0.7369232392	0.5039812321
717	0.7369410097	0.5039723858
718	0.736932881	0.5039634958
719	0.7369677045	0.503944731
720	0.7369973483	0.5039364643
721	0.7369847574	0.5039307838
722	0.7369877063	0.5039175487
723	0.7369853974	0.5039076426
724	0.7369943217	0.5039014541
725	0.7369899373	0.503888061
726	0.7370187076	0.5038757628
727	0.7370526567	0.5038707129
728	0.7370467594	0.5038655148
729	0.7370822216	0.503859926
730	0.737091943	0.5038536857
731	0.7370837355	0.5038527037
