iter	TotalF1	Logloss
142	0.7246851267	0.5196099787
143	0.7246585142	0.5195348396
144	0.7246926399	0.5194580174
145	0.7247372159	0.5193525555
146	0.7247892221	0.5192289712
147	0.7249194251	0.5191537489
148	0.7249515037	0.5190413023
149	0.7249965535	0.5189492567
150	0.7249627799	0.5188201452
151	0.7251063366	0.5187494855
152	0.7251264151	0.5186820267
153	0.7252071865	0.5185941979
154	0.7252831876	0.5185266025
155	0.7253295055	0.5184586382
156	0.7253878301	0.5183414027
157	0.725488637	0.518231217
158	0.7255200788	0.5181748165
159	0.7256349272	0.518053244
160	0.7256208802	0.5179907638
161	0.7256429966	0.5179029937
162	0.7257247386	0.5178356573
163	0.7257426059	0.5177467518
164	0.7258185279	0.5176814576
165	0.7259213769	0.5175505507
166	0.7260107078	0.5174265246
167	0.7260426455	0.5173721253
168	0.7260862444	0.5173088664
169	0.7260962747	0.5172590478
170	0.7261191657	0.5172125029
171	0.7262502349	0.51715221
172	0.7262705038	0.5170901199
173	0.726316863	0.5170052641
174	0.7264109858	0.5169239809
175	0.7264737983	0.5168148997
176	0.7265438411	0.5167717006
177	0.7265799548	0.5166670045
178	0.7266309194	0.5166165879
179	0.726643309	0.5165469932
180	0.7268133288	0.5164459176
181	0.7267660018	0.5163935485
182	0.7268143876	0.5163266748
183	0.7269388591	0.5162637207
184	0.7270269925	0.5162035891
185	0.7270950544	0.5161614278
186	0.7271289774	0.5160806963
187	0.7272138914	0.5159837915
188	0.7271949645	0.5159516742
189	0.7272402449	0.5158975869
190	0.7272924276	0.5158078237
191	0.7273157833	0.5157646701
192	0.7273619136	0.5156943067
193	0.7274508777	0.515606106
194	0.7273911515	0.5155388994
195	0.7275215229	0.5154423988
196	0.7275722601	0.5154093778
197	0.7276318303	0.5153584116
198	0.7276806463	0.5153012217
199	0.7276898099	0.5152060945
200	0.7277476213	0.5151625375
201	0.7278025869	0.5151065576
202	0.7278480749	0.5150705232
203	0.7279229144	0.5150061109
204	0.7279473723	0.5149712194
205	0.7279854294	0.5149282596
206	0.7280321826	0.5148942696
207	0.7280580561	0.5148464813
208	0.7281904597	0.5148014797
209	0.7282118878	0.5146999265
210	0.7282619279	0.5146125919
211	0.7282570064	0.5145775809
212	0.7282632907	0.5145394608
213	0.7283640025	0.514510652
214	0.7283615728	0.5144677561
215	0.7284287655	0.5144287568
216	0.7284797058	0.5143990211
217	0.7285410608	0.5143482167
218	0.7285140157	0.5143139732
219	0.7286355229	0.5142646811
220	0.7286941079	0.5142338881
221	0.7286938513	0.5141736425
222	0.7287233966	0.514146236
223	0.728866095	0.5140893627
224	0.7288773868	0.5140162322
225	0.728949959	0.5139399532
226	0.7289356008	0.5138877371
227	0.7290102905	0.5138496731
228	0.7290401425	0.5137984953
229	0.7290592958	0.5137589753
230	0.7291181198	0.5136954466
231	0.729117692	0.5136464586
232	0.7291683422	0.5135900138
233	0.7292801041	0.5135466353
234	0.7292939532	0.5135060525
235	0.7293379229	0.5134752518
236	0.7293339333	0.5134186791
237	0.729332828	0.513345822
238	0.7294237535	0.5133187207
239	0.7294405778	0.5132864329
240	0.7295085313	0.5132568868
241	0.7294918941	0.5132072562
242	0.729507403	0.5131727529
243	0.7295326517	0.513151142
244	0.7295985553	0.5131000491
245	0.7296257638	0.5130737527
246	0.7296376154	0.5130108413
247	0.7296578646	0.5129882372
248	0.72965091	0.5129513185
249	0.7297038285	0.5129221386
250	0.729694965	0.512896468
251	0.729738275	0.5128601852
252	0.7297011762	0.512843094
253	0.7297383742	0.5128163343
254	0.7298590269	0.5127621151
255	0.7298880323	0.5127431822
256	0.729914918	0.5127178808
257	0.7299183844	0.5127019984
258	0.729896705	0.5126806963
259	0.729971958	0.5126623941
260	0.7301094592	0.5125909214
261	0.7301451121	0.5125328513
262	0.7301344903	0.5125040585
263	0.7301738973	0.512469631
264	0.7301680163	0.5124413593
265	0.7302752407	0.5123779633
266	0.7302892528	0.5123250486
267	0.7303492902	0.5122772675
268	0.7303416946	0.5122335071
269	0.7303831567	0.5122156673
270	0.7304572649	0.5121830644
271	0.7304935109	0.5121602943
272	0.7305557482	0.5121227573
273	0.7305776466	0.5120991567
274	0.7306442903	0.5120729455
275	0.7306124752	0.5120508532
276	0.7306437599	0.512013201
277	0.7307121384	0.5119693287
278	0.730738297	0.5119326414
279	0.7307602464	0.5118917013
280	0.7307381435	0.5118356881
281	0.7307733261	0.5118032622
282	0.730868395	0.511743523
283	0.7308713026	0.511718584
284	0.730936696	0.5116724828
285	0.7308791079	0.5116476181
286	0.7309296658	0.5116310427
287	0.7309015177	0.511608065
288	0.7309212422	0.5115784472
289	0.7309225473	0.5115452403
290	0.7309597922	0.5115230336
291	0.7309311012	0.5115021212
292	0.7309760509	0.5114789952
293	0.730978837	0.5114491299
294	0.731060093	0.5114119679
295	0.7310526745	0.511392255
296	0.7310898351	0.5113583612
297	0.7310883785	0.5113420848
298	0.7310653609	0.5113187902
299	0.7311657462	0.5112990015
300	0.7311641555	0.5112631699
301	0.7311539564	0.5112470116
302	0.7311460406	0.5112051218
303	0.7311757792	0.5111880616
304	0.7311751479	0.5111755454
305	0.731204253	0.5111502876
306	0.7311705798	0.5111258181
307	0.7312399498	0.5110728751
308	0.7312789995	0.5110186376
309	0.7312999777	0.5109906201
310	0.7313075765	0.510963741
311	0.7313180927	0.5109452183
312	0.7314110783	0.5109058659
313	0.731464521	0.5108814875
314	0.7315083266	0.5108331111
315	0.7314853711	0.5107938334
316	0.7314841362	0.5107605399
317	0.7315344871	0.5107314763
318	0.7315159707	0.5107088996
319	0.7315196515	0.510681004
320	0.7315779719	0.5106603442
321	0.73156476	0.510643874
322	0.7316062872	0.5106171009
323	0.7316002247	0.5105583546
324	0.7316571848	0.5105167883
325	0.7316915636	0.5104992447
326	0.7317816451	0.5104611425
327	0.7317571207	0.5104474472
328	0.7317787694	0.5104322659
329	0.7318038982	0.5104161352
330	0.7317906779	0.5104022427
331	0.7317980451	0.510382346
332	0.731812274	0.5103536596
333	0.7318078334	0.5103242282
334	0.7318527756	0.5103016711
335	0.7318958621	0.5102733739
336	0.731896571	0.5102535556
337	0.7319218928	0.5102453016
338	0.7319825573	0.5102177651
339	0.731956525	0.510196446
340	0.7320614051	0.5101627092
341	0.7321120851	0.5101469989
342	0.7321619165	0.510102771
343	0.732216772	0.5100884516
344	0.7322317342	0.5100337558
345	0.7322845761	0.5100021824
346	0.7323128593	0.5099897349
347	0.7323374122	0.5099505021
348	0.7323553	0.5099371277
349	0.732398934	0.5098970444
350	0.7324079752	0.509878143
351	0.732390356	0.5098494559
352	0.7323599342	0.5098229556
353	0.7323831236	0.5098041577
354	0.7324501924	0.5097788852
355	0.7324932903	0.5097565277
356	0.7325453059	0.5097314103
357	0.7325133847	0.5097089587
358	0.7324741122	0.5096906803
359	0.7324904483	0.5096793853
360	0.7325343239	0.5096670128
361	0.7325461528	0.5096468887
362	0.7325536627	0.5096310677
363	0.7325664831	0.5095945833
364	0.7325471775	0.509563785
365	0.7326370095	0.5095016598
366	0.7325820949	0.5094729947
367	0.7326726744	0.5094422798
368	0.7326526477	0.5094287999
369	0.7326734784	0.5094006831
370	0.732682394	0.5093903124
371	0.7327469182	0.5093365828
372	0.7327468918	0.5092890525
373	0.7327713367	0.5092781286
374	0.7327661425	0.5092447925
375	0.7327617509	0.5092265534
376	0.732741027	0.5092160735
377	0.7327521643	0.5092025776
378	0.7328263782	0.5091541669
379	0.7328895025	0.5091313767
380	0.7328917722	0.5091162771
381	0.7328888474	0.5090861643
382	0.7328695235	0.5090561002
383	0.7329533712	0.5090199314
384	0.7329941274	0.508984292
385	0.7329748943	0.5089677602
386	0.7330446131	0.5089050776
387	0.7330690854	0.5088909263
388	0.7331054202	0.5088463345
389	0.7331106355	0.5088197723
390	0.7331642086	0.5087951289
391	0.7330981297	0.5087590166
392	0.7331219719	0.5087383632
393	0.7331576143	0.5087159372
394	0.7331717356	0.5086974452
395	0.7331888259	0.5086672425
396	0.7332081044	0.5086555907
397	0.7332452353	0.5086434847
398	0.7332141266	0.5086319176
399	0.7332801853	0.5085981869
400	0.7333151116	0.5085762482
401	0.733315138	0.5085461831
402	0.7333381557	0.508522772
403	0.7333351745	0.5085070912
404	0.7333648499	0.5084841211
405	0.7333277588	0.5084721569
406	0.733350006	0.5084343594
407	0.7333886335	0.5084169653
408	0.7334168486	0.5083882303
409	0.7334294851	0.5083768722
410	0.7334376356	0.5083500223
411	0.7334895793	0.5083358744
412	0.7335051376	0.5083169768
413	0.7335214569	0.5082938305
414	0.7335370321	0.5082729733
415	0.7335815695	0.5082556661
416	0.7335904782	0.5082437509
417	0.7335934683	0.508234415
418	0.7336475944	0.508194565
419	0.7336743115	0.5081618019
420	0.7336409526	0.5081367863
421	0.7336743223	0.5081134367
422	0.7337477376	0.5080789376
423	0.7337692491	0.5080657576
424	0.733775926	0.5080426141
425	0.7338219004	0.5080149383
426	0.7338285739	0.5079906345
427	0.7338945649	0.5079615311
428	0.7338990154	0.5079366654
429	0.7339286769	0.5079103626
430	0.7339939177	0.5078964848
431	0.7340732561	0.507863477
432	0.7340917885	0.5078368936
433	0.7341548017	0.5078037208
434	0.7341577505	0.5077562076
435	0.7341881443	0.5077449035
436	0.7341206912	0.5077309493
437	0.7341273391	0.5077019422
438	0.7342200026	0.5076710498
439	0.7342355403	0.5076577638
440	0.734292568	0.5076375065
441	0.7342828963	0.5076117509
442	0.73430363	0.5075903232
443	0.7342843835	0.507574068
444	0.7342502747	0.5075595019
445	0.7343080694	0.5075251926
446	0.7342932745	0.5075096715
447	0.734261391	0.5074905746
448	0.7342702594	0.5074734352
449	0.7342821247	0.5074544723
450	0.7342858376	0.5074260601
451	0.7343310741	0.5073981705
452	0.7343569832	0.5073628428
453	0.7344259139	0.5073317702
454	0.7344510655	0.5073014495
455	0.7344903343	0.5072694732
456	0.7345259025	0.5072457091
457	0.7345436785	0.5072239307
458	0.7345800144	0.5071993274
459	0.7346104093	0.5071738573
460	0.7346230126	0.5071489094
461	0.7346126671	0.5071127194
462	0.7346364005	0.5071018083
463	0.7346801684	0.5070756463
464	0.7346505243	0.5070658125
465	0.734666091	0.5070568488
466	0.7346460569	0.5070315273
467	0.7347075031	0.507004179
468	0.7346815602	0.5069878155
469	0.7347193872	0.5069733506
470	0.7347364599	0.5069490832
471	0.7347357401	0.5069340037
472	0.7347202218	0.5069156731
473	0.7347580015	0.5068846343
474	0.7348573263	0.5068550781
475	0.7348284194	0.5068405968
476	0.7348669143	0.506813453
477	0.7348528383	0.5067875056
478	0.7348669323	0.5067765027
479	0.7348713669	0.5067591995
480	0.7349342508	0.5067386185
481	0.734966096	0.506714466
482	0.7349668312	0.5067003143
483	0.734940848	0.5066850643
484	0.7349260393	0.5066632458
485	0.734986072	0.5066436514
486	0.735023103	0.5066219816
487	0.7350030186	0.5066031177
488	0.7350504455	0.5065852764
489	0.7350845114	0.5065710268
490	0.7350956216	0.5065583762
491	0.73517787	0.5065436722
492	0.7351563349	0.5065323388
493	0.7351674193	0.5065222074
494	0.7351435794	0.506499253
495	0.7351644585	0.5064851825
496	0.7351421121	0.5064610771
497	0.7351606615	0.5064394729
498	0.7351532208	0.5064296145
499	0.7351932007	0.5064100807
500	0.7351783718	0.5063989435
501	0.7351931737	0.5063790656
502	0.7352242982	0.5063507206
503	0.7352465417	0.5063375519
504	0.7352887743	0.5063216004
505	0.7352991209	0.5063106712
506	0.7353228589	0.5062986449
507	0.7353035753	0.5062883732
508	0.7353050695	0.506270812
509	0.7353316527	0.5062592679
510	0.7353472145	0.5062490917
511	0.7353590836	0.5062283056
512	0.735362014	0.5062197945
513	0.7353545995	0.5061811324
514	0.7353411757	0.5061497992
515	0.7353656159	0.5061409255
516	0.7353826106	0.506117656
517	0.7353522518	0.506102805
518	0.7353893237	0.506089254
519	0.7353937476	0.506067136
520	0.73537962	0.5060434812
521	0.7354108039	0.5060158837
522	0.7354366121	0.5059950825
523	0.7354299617	0.5059826877
524	0.7354514729	0.505973589
525	0.7354619104	0.5059522395
526	0.7354410992	0.5059318183
527	0.7354944313	0.5059151798
528	0.7354818945	0.5058953372
529	0.7355175035	0.5058804063
530	0.7355403482	0.5058614138
531	0.7355395165	0.505850634
532	0.7355601948	0.5058365828
533	0.7355364554	0.5058194774
534	0.7355430694	0.5058039582
535	0.7355614815	0.5057810383
536	0.7355791961	0.5057642705
537	0.7356361703	0.5057458579
538	0.7356420491	0.5057364927
539	0.7356360576	0.5057178981
540	0.7356495379	0.5056935198
541	0.7356990955	0.5056677243
542	0.7357079694	0.5056411614
543	0.7357545655	0.5056286069
544	0.7357411574	0.5056062518
545	0.7357426164	0.5055925582
546	0.7357374307	0.5055824999
547	0.7357914362	0.5055628895
548	0.7357841427	0.5055416103
549	0.7357988905	0.5055218135
550	0.735780295	0.5055125803
551	0.7357765678	0.5054984808
552	0.7357505991	0.5054882528
553	0.7357579312	0.5054738429
554	0.7357424155	0.5054569772
555	0.7357579312	0.5054383807
556	0.7357674904	0.5054257291
557	0.7357875032	0.5054093665
558	0.7358339583	0.5053957775
559	0.7358323711	0.5053852439
560	0.7358759912	0.5053764134
561	0.7358811313	0.5053568273
562	0.7358914107	0.5053383709
563	0.7359536283	0.505316767
564	0.735978732	0.505291729
565	0.7360112475	0.5052761947
566	0.7359963258	0.505260396
567	0.7360043701	0.5052407313
568	0.7360013661	0.5052198958
569	0.7359909974	0.5052086166
570	0.7360014144	0.5051982108
571	0.7359982645	0.5051762521
572	0.7360382853	0.5051562619
573	0.736076028	0.5051470495
574	0.7360944356	0.5051354871
575	0.7361002952	0.5051244504
576	0.7360831894	0.5051134357
577	0.7360994161	0.5050939238
578	0.7361172994	0.5050818649
579	0.7361307244	0.5050688133
580	0.7361365324	0.5050611008
581	0.7361572168	0.5050505877
582	0.7361912754	0.5050423636
583	0.7362245031	0.5050270399
584	0.7362254384	0.5050164691
585	0.7362254384	0.5050047606
586	0.7362772262	0.5049823907
587	0.7362469002	0.5049687811
588	0.7363001384	0.5049550699
589	0.7362934505	0.5049483539
590	0.7363281263	0.5049383851
591	0.7363177587	0.5049281583
592	0.7363250634	0.5049096035
593	0.7363693772	0.5048907556
594	0.7364316364	0.5048634197
595	0.7364744982	0.5048484964
596	0.7364619015	0.5048357825
597	0.736455269	0.5048265983
598	0.7364781198	0.5048156567
599	0.7364705927	0.5048041355
600	0.73649428	0.5047856294
601	0.7364758333	0.5047788441
602	0.7364943946	0.5047720438
603	0.7364921078	0.5047573418
604	0.7364772243	0.5047426904
605	0.7364942224	0.5047328228
606	0.7365023015	0.50472474
607	0.7365274358	0.5047196569
608	0.7365265949	0.504704999
609	0.7366036189	0.5046766741
610	0.736634718	0.5046609959
611	0.736634718	0.5046458696
612	0.7366590671	0.5046283414
613	0.7366932398	0.5046009159
614	0.7367123443	0.5045884875
615	0.7367263251	0.5045650294
616	0.7367359067	0.5045536597
617	0.7367596533	0.5045423118
618	0.7367773705	0.5045320238
619	0.7367597149	0.5045261423
620	0.7367723112	0.5045174399
621	0.7367797244	0.5045045855
622	0.7367567004	0.5044930423
623	0.7367508559	0.5044859534
624	0.7367640517	0.5044700302
625	0.7367921345	0.5044609968
626	0.7368173267	0.5044469345
627	0.7368172012	0.5044279267
628	0.7368172012	0.504419347
629	0.7368645691	0.5044065269
630	0.736858664	0.5043977538
631	0.7368629974	0.5043883789
632	0.7368858947	0.5043788217
633	0.7369295869	0.5043707603
634	0.7369124657	0.5043628519
635	0.7369104926	0.5043358867
636	0.736857156	0.5043216428
637	0.7368637196	0.5043084409
638	0.7368755933	0.5043029854
639	0.7368881251	0.5042915918
640	0.7369356206	0.5042670499
641	0.7369517616	0.5042489512
642	0.7369754446	0.5042431461
643	0.7369363426	0.504235853
644	0.7369317526	0.5042269144
645	0.7369118084	0.5042170566
646	0.7369154179	0.5042109996
647	0.7369206006	0.5042065368
648	0.7369101053	0.5042003266
649	0.7369368052	0.5041821213
650	0.7369560267	0.5041644179
651	0.7369532702	0.5041469484
652	0.7369679662	0.5041325366
653	0.7369562225	0.5041264206
654	0.7369835795	0.5041149193
655	0.7369843665	0.5040972351
656	0.7369976842	0.504088202
657	0.7370117235	0.5040795552
658	0.7370146757	0.5040709567
659	0.7370366508	0.5040583977
660	0.7370439301	0.5040440049
661	0.7370594101	0.5040316014
662	0.7370624292	0.5040262391
663	0.7370860429	0.5040175601
664	0.7371201567	0.5039993291
665	0.7371165517	0.5039827814
666	0.7371290116	0.5039736912
667	0.7371083499	0.5039585747
668	0.7370970605	0.5039437449
669	0.7371244135	0.5039263728
670	0.7371265067	0.5039177925
671	0.7371509073	0.503910272
672	0.7371450046	0.5038985996
673	0.7371308299	0.5038862394
674	0.7371396837	0.5038777042
675	0.7371441454	0.5038652495
676	0.7371359425	0.5038606431
677	0.7371535794	0.5038520516
678	0.7371802797	0.5038410385
679	0.7372089989	0.5038240947
680	0.7371861112	0.5038157165
681	0.7371838095	0.5038096391
682	0.7372372105	0.503790925
683	0.7372297264	0.5037713415
684	0.7372319573	0.5037629718
685	0.7372009369	0.5037490505
686	0.7372432543	0.5037379643
687	0.7373030642	0.5037277259
688	0.737295723	0.5037136469
689	0.7373222082	0.50370299
690	0.737313356	0.5036982229
691	0.7373163068	0.5036889135
692	0.7373096134	0.5036841019
693	0.7373383277	0.5036758505
694	0.7373404858	0.5036585559
695	0.7373294031	0.5036498217
696	0.73734646	0.5036347297
697	0.7373124191	0.5036253148
698	0.7373368889	0.5036175868
699	0.737365675	0.5036042384
700	0.7373744527	0.5035914883
701	0.737393667	0.5035863304
702	0.7374076995	0.5035821433
703	0.737423095	0.5035703935
704	0.737439283	0.5035625081
705	0.7374306572	0.5035518567
706	0.7374409457	0.5035395109
707	0.7375088729	0.503523763
708	0.7374941985	0.5035157678
709	0.7375142059	0.5035026146
710	0.7374918157	0.5034821849
711	0.7374724513	0.5034760014
712	0.7374896601	0.5034593629
713	0.7375235462	0.5034473869
714	0.7375088729	0.5034398468
715	0.7375036915	0.5034320314
716	0.7375317539	0.5034282017
717	0.7375249062	0.5034090379
718	0.7375084133	0.5034002126
719	0.7375327277	0.503389314
720	0.7375088203	0.5033768184
721	0.7374986918	0.5033669489
722	0.737516544	0.5033519154
723	0.7375268287	0.5033454181
724	0.7375016413	0.5033375376
725	0.7375327277	0.5033306654
726	0.7375274687	0.5033207967
727	0.7375361602	0.5033135601
728	0.7375591154	0.5032938868
729	0.737548036	0.5032848961
730	0.7375604716	0.5032794052
731	0.737566449	0.5032683544
732	0.7375834265	0.5032620649
733	0.7375967373	0.5032450539
734	0.7376703801	0.5032314865
735	0.7376727739	0.5032218669
736	0.7377038581	0.5032132577
737	0.7376830543	0.5032029457
738	0.7376742079	0.5031950083
739	0.7376889519	0.5031882248
740	0.7377001112	0.5031744974
741	0.7376865572	0.5031672408
742	0.7377071973	0.5031583962
743	0.737689342	0.5031491833
744	0.7377491091	0.5031365852
745	0.7377055998	0.5031266691
746	0.7377625012	0.5031183441
747	0.7377846551	0.5031101691
748	0.7378103889	0.5030950116
749	0.7378192332	0.5030861982
750	0.7378044927	0.5030707547
751	0.7378302249	0.5030564868
752	0.7378384377	0.5030499177
753	0.737820665	0.5030367372
754	0.7378693487	0.5030288897
755	0.7378546092	0.5030234101
756	0.7378627372	0.5030175392
757	0.7378440786	0.5030052042
758	0.7378389838	0.5029917686
759	0.7378848033	0.502967478
760	0.7379415241	0.5029547627
761	0.7379074971	0.5029491687
762	0.7379074971	0.5029395448
763	0.7379208045	0.502930616
764	0.7379088408	0.5029241859
765	0.7379156246	0.5029165627
766	0.737911614	0.5029092636
767	0.7379131313	0.5028997004
768	0.7379198284	0.5028957135
769	0.7379006266	0.5028880698
770	0.7379175086	0.5028835374
771	0.7379382274	0.5028748456
772	0.7379056318	0.5028704717
773	0.7379034869	0.5028667727
774	0.7379203683	0.5028515617
775	0.7379299248	0.5028412504
776	0.7379919914	0.5028241093
777	0.737980203	0.5028148541
778	0.7379874374	0.5028049354
779	0.7379837759	0.5027928422
780	0.73801387	0.5027837776
781	0.7380111023	0.5027758592
782	0.7380193181	0.50276169
783	0.7380578968	0.502747792
784	0.7380889744	0.5027420156
785	0.7380675416	0.5027369797
786	0.7380993335	0.5027257086
787	0.7380984394	0.5027185881
788	0.7380948683	0.5027044057
789	0.7381088886	0.5026931181
790	0.7381643449	0.5026790625
791	0.738176041	0.5026736431
792	0.7381642542	0.5026679983
793	0.7381966674	0.5026539835
794	0.7382034573	0.5026447754
795	0.7382048849	0.5026378809
796	0.7381863086	0.5026303012
797	0.7381893466	0.502623391
798	0.7382069346	0.5026179421
799	0.7382047017	0.5026112969
800	0.7382290792	0.5026053801
801	0.7382305985	0.5025923635
802	0.7382334527	0.5025841147
803	0.7382159576	0.5025739515
804	0.7381921102	0.502566957
805	0.738238632	0.5025581449
806	0.7382187205	0.5025513945
807	0.7382312198	0.502537991
808	0.7382569306	0.5025260485
809	0.7382517514	0.5025224574
810	0.7382325542	0.5025114369
811	0.7382465722	0.5025061393
812	0.7382968442	0.5024949894
813	0.7382657693	0.5024890788
814	0.7382644357	0.5024826774
815	0.7382665757	0.5024750335
816	0.7382377334	0.502462358
817	0.7382562173	0.5024557217
818	0.7382747011	0.5024450409
819	0.7382826395	0.502440552
820	0.7382957556	0.5024334629
821	0.7382766536	0.5024227551
822	0.7382988898	0.5024147675
823	0.7383003158	0.5024052935
824	0.7383263053	0.5023942923
825	0.7383566669	0.5023903577
826	0.7383604202	0.5023770876
827	0.7383486359	0.5023710241
828	0.7383731058	0.5023611588
829	0.7383942513	0.5023564042
830	0.7383861264	0.5023502197
831	0.7383808524	0.5023431752
832	0.7384082679	0.502333441
833	0.7384112137	0.5023281818
834	0.7384208591	0.5023185226
835	0.7384246129	0.5023143615
836	0.7384386294	0.5023021953
837	0.7384289839	0.5022933396
838	0.7384452335	0.5022893658
839	0.7384651411	0.502276957
840	0.7384512207	0.5022653581
841	0.7384512207	0.5022571888
842	0.7384520287	0.5022556644
843	0.7384446165	0.5022501524
844	0.7384601536	0.5022483998
845	0.7384521241	0.5022390414
846	0.7384476576	0.5022319724
847	0.738446137	0.5022270741
848	0.7384506035	0.5022196727
849	0.7384564952	0.5022163706
850	0.738480774	0.5022141326
851	0.7384787322	0.502195851
852	0.738496311	0.5021869372
853	0.7385043394	0.5021778781
854	0.7384895149	0.5021693936
855	0.7384933653	0.5021623313
856	0.7384740742	0.5021545052
857	0.7384917482	0.5021530754
858	0.7385117517	0.502145352
859	0.7385213008	0.5021412166
860	0.7385346041	0.5021383777
861	0.7385435377	0.5021349409
862	0.7385301374	0.5021257552
863	0.738547001	0.5021165805
864	0.738561016	0.5021061879
865	0.7385707592	0.5020940851
866	0.7385844804	0.5020856478
867	0.7385802096	0.5020724197
868	0.738591279	0.5020683574
869	0.7385971696	0.502061205
870	0.7385949361	0.502058493
871	0.7385905672	0.5020499297
872	0.7386142276	0.502042863
873	0.7386238734	0.5020370372
874	0.7386609352	0.5020298282
875	0.7386602235	0.5020191124
876	0.7386654023	0.5020145645
877	0.7386668257	0.5020062947
878	0.7386638804	0.5020017585
879	0.7386327092	0.5019924784
880	0.7386799306	0.5019897909
881	0.7387086695	0.5019837401
882	0.7386952676	0.5019780695
