iter	Passed	Remaining
382	74991	120808
383	75231	120684
384	75471	120558
385	75688	120395
386	75892	120211
387	76139	120096
388	76328	119888
389	76531	119703
390	76754	119548
391	76994	119420
392	77179	119205
393	77398	119043
394	77625	118894
395	77854	118747
396	78074	118585
397	78299	118432
398	78530	118288
399	78730	118095
400	78950	117933
401	79146	117735
402	79394	117614
403	79644	117495
404	79852	117313
405	80090	117176
406	80310	117013
407	80539	116861
408	80762	116701
409	80978	116530
410	81199	116366
411	81421	116203
412	81635	116029
413	81840	115841
414	82061	115676
415	82244	115458
416	82433	115248
417	82640	115064
418	82856	114892
419	83067	114712
420	83264	114514
421	83470	114327
422	83661	114119
423	83869	113935
424	84062	113731
425	84237	113502
426	84427	113295
427	84632	113107
428	84826	112903
429	85003	112679
430	85220	112506
431	85423	112315
432	85616	112111
433	85787	111878
434	85953	111640
435	86164	111461
436	86359	111259
437	86543	111044
438	86724	110824
439	86925	110633
440	87126	110439
441	87344	110266
442	87546	110075
443	87741	109874
444	87953	109695
445	88160	109509
446	88337	109285
447	88544	109099
448	88749	108911
449	88949	108715
450	89174	108551
451	89359	108338
452	89566	108151
453	89768	107959
454	89952	107745
455	90148	107545
456	90354	107357
457	90554	107162
458	90746	106957
459	90933	106747
460	91123	106541
461	91322	106345
462	91520	106148
463	91718	105950
464	91932	105771
465	92130	105574
466	92327	105375
467	92522	105175
468	92715	104971
469	92922	104784
470	93117	104584
471	93332	104406
472	93539	104218
473	93707	103988
474	93919	103806
475	94116	103606
476	94294	103388
477	94494	103192
478	94714	103019
479	94945	102857
480	95136	102652
481	95320	102439
482	95534	102259
483	95730	102059
484	95912	101845
485	96123	101661
486	96302	101444
487	96484	101229
488	96665	101014
489	96864	100818
490	97057	100615
491	97234	100396
492	97411	100177
493	97612	99983
494	97816	99792
495	98002	99583
496	98221	99407
497	98424	99215
498	98651	99046
499	98864	98864
500	99091	98696
501	99294	98503
502	99508	98321
503	99721	98138
504	99923	97944
505	100123	97748
506	100296	97527
507	100496	97331
508	100696	97135
509	100908	96951
510	101129	96775
511	101331	96581
512	101507	96362
513	101709	96169
514	101913	95976
515	102114	95782
516	102307	95579
517	102493	95370
518	102694	95175
519	102897	94981
520	103072	94763
521	103279	94573
522	103476	94375
523	103667	94171
524	103883	93989
525	104079	93790
526	104295	93608
527	104511	93426
528	104710	93229
529	104886	93012
530	105092	92821
531	105307	92638
532	105483	92421
533	105679	92221
534	105889	92034
535	106090	91839
536	106310	91660
537	106525	91477
538	106738	91292
539	106942	91099
540	107169	90925
541	107399	90754
542	107606	90563
543	107845	90399
544	108081	90232
545	108309	90059
546	108498	89853
547	108707	89663
548	108928	89484
549	109130	89288
550	109347	89105
551	109555	88914
552	109769	88728
553	109972	88533
554	110175	88338
555	110371	88138
556	110573	87942
557	110755	87731
558	110960	87537
559	111157	87337
560	111378	87157
561	111597	86974
562	111826	86799
563	112009	86589
564	112215	86395
565	112428	86208
566	112643	86022
567	112834	85818
568	113021	85610
569	113206	85401
570	113416	85211
571	113601	85002
572	113833	84828
573	114018	84619
574	114211	84417
575	114423	84228
576	114630	84035
577	114798	83815
578	114993	83613
579	115165	83395
580	115376	83206
581	115587	83016
582	115805	82832
583	116024	82647
584	116235	82457
585	116438	82261
586	116629	82057
587	116826	81858
588	117018	81654
589	117233	81467
590	117436	81271
591	117628	81068
592	117831	80872
593	118006	80657
594	118218	80468
595	118400	80257
596	118597	80058
597	118797	79860
598	119008	79669
599	119191	79460
600	119392	79264
601	119595	79067
602	119798	78872
603	119987	78667
604	120152	78446
605	120350	78247
606	120532	78038
607	120715	77829
608	120908	77627
609	121109	77430
610	121300	77227
611	121490	77023
612	121675	76816
613	121874	76618
614	122069	76417
615	122264	76216
616	122425	75995
617	122612	75789
618	122776	75569
619	122981	75375
620	123184	75180
621	123367	74972
622	123576	74780
623	123782	74586
624	123975	74385
625	124179	74190
626	124378	73992
627	124590	73801
628	124790	73604
629	124984	73403
630	125194	73211
631	125370	73000
632	125546	72789
633	125721	72577
634	125901	72368
635	126102	72171
636	126324	71987
637	126521	71788
638	126697	71577
639	126900	71381
640	127087	71177
641	127297	70984
642	127505	70792
643	127693	70588
644	127897	70393
645	128110	70202
646	128265	69980
647	128438	69768
648	128644	69575
649	128834	69372
650	129038	69177
651	129215	68967
652	129409	68767
653	129619	68575
654	129800	68368
655	130002	68171
656	130206	67977
657	130377	67764
658	130567	67562
659	130765	67364
660	130950	67158
661	131140	66957
662	131347	66763
663	131541	66563
664	131745	66368
665	131921	66158
666	132124	65963
667	132265	65736
668	132456	65535
669	132657	65338
670	132834	65130
671	133030	64931
672	133229	64733
673	133437	64540
674	133642	64346
675	133844	64150
676	134018	63941
677	134192	63731
678	134372	63525
679	134552	63318
680	134761	63125
681	134937	62917
682	135110	62708
683	135321	62517
684	135464	62294
685	135640	62086
686	135839	61889
687	136019	61683
688	136216	61485
689	136402	61282
690	136604	61086
691	136775	60876
692	136971	60678
693	137174	60483
694	137352	60276
695	137553	60080
696	137751	59883
697	137972	59695
698	138152	59490
699	138359	59296
700	138565	59102
701	138773	58909
702	138966	58709
703	139157	58509
704	139325	58299
705	139512	58097
706	139683	57888
707	139877	57689
708	140062	57486
709	140249	57284
710	140424	57078
711	140637	56886
712	140833	56688
713	141028	56490
714	141216	56289
715	141392	56083
716	141582	55882
717	141756	55675
718	141962	55481
719	142169	55288
720	142365	55089
721	142564	54893
722	142776	54701
723	142977	54505
724	143160	54302
725	143352	54102
726	143549	53905
727	143741	53705
728	143934	53506
729	144105	53299
730	144303	53102
731	144484	52898
732	144693	52705
733	144857	52496
734	145046	52295
735	145242	52097
736	145437	51899
737	145635	51702
738	145831	51504
739	146020	51304
740	146193	51098
741	146393	50902
742	146593	50705
743	146780	50505
744	146988	50311
745	147164	50107
746	147361	49909
747	147561	49713
748	147760	49516
749	147980	49326
750	148181	49130
751	148380	48933
752	148553	48728
753	148717	48520
754	148934	48329
755	149151	48138
756	149354	47943
757	149546	47744
758	149746	47547
759	149937	47348
760	150127	47149
761	150323	46951
762	150534	46758
763	150743	46564
764	150920	46361
765	151129	46167
766	151334	45972
767	151544	45779
768	151752	45585
769	151967	45392
770	152165	45195
771	152383	45004
772	152589	44809
773	152789	44612
774	152966	44409
775	153157	44210
776	153368	44017
777	153570	43820
778	153776	43626
779	153980	43430
780	154168	43230
781	154375	43035
782	154581	42840
783	154771	42641
784	154970	42444
785	155178	42249
786	155389	42055
787	155586	41858
788	155798	41664
789	155975	41461
790	156159	41260
791	156356	41063
792	156546	40864
793	156751	40668
794	156955	40472
795	157149	40274
796	157338	40074
797	157495	39867
798	157687	39668
799	157883	39470
800	158070	39270
801	158266	39073
802	158467	38876
803	158647	38675
804	158846	38478
805	159036	38279
806	159242	38083
807	159425	37883
808	159613	37683
809	159803	37484
810	160001	37287
811	160207	37092
812	160383	36890
813	160586	36694
814	160782	36496
815	160984	36300
816	161165	36099
817	161363	35902
818	161566	35706
819	161770	35510
820	161930	35305
821	162143	35111
822	162337	34913
823	162523	34713
824	162697	34511
825	162895	34314
826	163068	34112
827	163268	33915
828	163474	33720
829	163674	33523
830	163878	33327
831	164076	33130
832	164251	32929
833	164437	32729
834	164633	32532
835	164836	32336
836	165023	32137
837	165227	31941
838	165414	31742
839	165606	31544
840	165798	31346
841	165992	31148
842	166183	30950
843	166354	30747
844	166559	30552
845	166743	30352
846	166947	30156
847	167157	29962
848	167346	29763
849	167549	29567
850	167743	29369
851	167935	29171
852	168115	28971
853	168302	28772
854	168485	28573
855	168661	28373
856	168871	28178
857	169045	27977
858	169245	27780
859	169447	27584
860	169619	27383
861	169812	27185
862	170004	26988
863	170207	26791
864	170410	26595
865	170604	26398
866	170810	26202
867	171018	26007
868	171212	25809
869	171396	25610
870	171566	25409
871	171737	25209
872	171915	25009
873	172110	24812
874	172304	24614
875	172514	24419
876	172696	24220
877	172893	24023
878	173092	23827
879	173274	23628
880	173424	23425
881	173622	23228
882	173820	23031
883	174016	22834
884	174227	22639
885	174412	22441
886	174622	22246
887	174797	22046
888	174988	21849
889	175185	21652
890	175362	21452
891	175556	21255
892	175738	21057
893	175923	20858
894	176122	20662
895	176318	20465
896	176523	20269
897	176707	20071
898	176892	19873
899	177089	19676
900	177277	19478
901	177476	19282
902	177677	19086
903	177868	18888
904	178062	18691
905	178264	18495
906	178452	18297
907	178650	18101
908	178851	17904
909	179028	17706
910	179234	17510
911	179398	17310
912	179602	17114
913	179798	16917
914	179971	16718
915	180178	16522
916	180365	16325
917	180575	16129
918	180774	15933
919	180979	15737
920	181179	15540
921	181373	15343
922	181560	15146
923	181756	14949
924	181959	14753
925	182155	14556
926	182350	14359
927	182538	14162
928	182732	13965
929	182930	13768
930	183136	13572
931	183318	13375
932	183483	13176
933	183641	12976
934	183839	12780
935	184038	12583
936	184234	12387
937	184443	12191
938	184639	11994
939	184839	11798
940	185035	11601
941	185219	11404
942	185412	11207
943	185612	11010
944	185814	10814
945	186005	10617
946	186192	10420
947	186396	10224
948	186589	10027
949	186791	9831
950	187015	9635
951	187232	9440
952	187424	9243
953	187615	9046
954	187832	8850
955	188035	8654
956	188246	8458
957	188428	8260
958	188639	8064
959	188840	7868
960	189052	7672
961	189262	7476
962	189478	7280
963	189663	7082
964	189856	6885
965	190032	6688
966	190236	6492
967	190436	6295
968	190640	6098
969	190841	5902
